trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,14.895620899998903,16.895943499999703,17.39647530000002,17.39647530000002,space,0.6560122000009869,,,,,,,,,,,,,4,001,2023-06-19_14h22.21.698,REPSWITCH_1_Practice,2022.2.5,59.753219205481045,
,,,,,,,,,,,,,18.079291099998954,,,,,18.643835599999875,18.643835599999875,19.91049589999966,19.91049589999966,19.91049589999966,19.91049589999966,19.91049589999966,19.91049589999966,19.91049589999966,19.91049589999966,0.03450420000081067,2.1481031000002986,,,,,,,
