image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstrMain1.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textInstrMain2.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micResp.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,12.456979199894704,14.453334699966945,14.953584100003354,14.953584100003354,space,0.5502080000005662,,,,,,,,,,,,,,,,,,,,25,001,2023-06-27_17h06.43.900,REPSWITCH1_v2022.2.4,2022.2.4,60.23276348252573,
,,,,,,,,,,,,,,,,,,,15.519925199914724,15.519925199914724,space,0.5237642000429332,,,,,,,,,,,,,,,,25,001,2023-06-27_17h06.43.900,REPSWITCH1_v2022.2.4,2022.2.4,60.23276348252573,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,nontarget,2,NT,1,Stim1_Set1,0,0,0,0,,21.03367779997643,,,,,,,,,16.667993599898182,16.667993599898182,18.05277720000595,18.05277720000595,18.05277720000595,18.05277720000595,18.05277720000595,18.05277720000595,18.05277720000595,0.005599400028586388,"['p', 'u', 'e', 'n', 't', 'e']",0,"[0.5169263000134379, 0.729891600087285, 0.8131055000703782, 0.9548347000963986, 1.0286883000517264, 1.1085015001008287]",puente,D:\GitHub\experiment1\data/25_REPSWITCH1_v2022.2.4_2023-06-27_17h06.43.900_micResp_recorded\recording_micResp_2023-06-27_17h06.57.428.wav,25,001,2023-06-27_17h06.43.900,REPSWITCH1_v2022.2.4,2022.2.4,60.23276348252573,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,repeat,2,T,1,Stim1_Set1,0,1,1,1,,25.649208099930547,,,,,,,,,,21.518371199956164,22.635798599920236,22.635798599920236,22.635798599920236,22.635798599920236,22.635798599920236,22.635798599920236,22.635798599920236,0.0025597999338060617,"['p', 'u', 'e', 'n', 't', 'e']",0,"[0.9832113001029938, 1.1933713000034913, 1.327799400081858, 1.4586303000105545, 1.56214000005275, 1.630537400022149]",puente,D:\GitHub\experiment1\data/25_REPSWITCH1_v2022.2.4_2023-06-27_17h06.43.900_micResp_recorded\recording_micResp_2023-06-27_17h07.02.039.wav,25,001,2023-06-27_17h06.43.900,REPSWITCH1_v2022.2.4,2022.2.4,60.23276348252573,
,,,,,,,,,,,,,,,,,,,,,,,,26.150713699986227,27.449862699955702,27.449862699955702,27.449862699955702,27.449862699955702,27.449862699955702,27.449862699955702,27.449862699955702,0.13300230004824698,,,,,,,,,,,,
