image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,keyPractice.keys,keyPractice.corr,subjResponse,micPractice.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,17.143485399999918,19.13785900000221,19.62233770000239,19.62233770000239,space,1.086556100002781,,,,,,,,,,,,,,,,,4,001,2023-06-19_14h29.23.980,REPSWITCH_1_Practice,2022.2.5,60.144623761193934,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,yellow,REPSWITCH1_Practice/lips.png,nontarget,2,NT,0,0,0,0,,25.718187400001625,,,,,21.33486930000072,21.33486930000072,22.922661900000094,22.922661900000094,22.922661900000094,22.922661900000094,22.922661900000094,22.922661900000094,22.922661900000094,22.922661900000094,0.036712499997520354,2.265125399997487,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-19_14h29.23.980_micPractice_recorded\recording_micPractice_2023-06-19_14h29.39.612.wav,4,001,2023-06-19_14h29.23.980,REPSWITCH_1_Practice,2022.2.5,60.144623761193934,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,yellow,REPSWITCH1_Practice/lips.png,repeat,2,T,0,1,1,1,,30.333917500000098,,,,,,26.186603699999978,27.335868699999992,27.335868699999992,27.335868699999992,27.335868699999992,27.335868699999992,27.335868699999992,27.335868699999992,27.335868699999992,0.019220999998651678,2.0320821999994223,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-19_14h29.23.980_micPractice_recorded\recording_micPractice_2023-06-19_14h29.44.245.wav,4,001,2023-06-19_14h29.23.980,REPSWITCH_1_Practice,2022.2.5,60.144623761193934,
,,,,,,,,,,,,,,,,,,,30.818754500000068,32.16842770000221,32.16842770000221,32.16842770000221,32.16842770000221,32.16842770000221,32.16842770000221,32.16842770000221,32.16842770000221,0.11810479999985546,,,,,,,,,,,,
