image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textInstr1.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice.clip,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,micPractice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.674705799901858,13.674705799901858,space,0.7791731000179425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
,,,,,,,,,,,,14.472346399910748,14.472346399910748,space,0.8110131000867113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
,,,,,,,,,,,,,,,,15.305187699967064,15.305187699967064,space,0.7870105999754742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
,,,,,,,,,,,,,,,,,,,,16.12196879996918,16.12196879996918,space,0.8150371999945492,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,indigo,0,0,0,0,,,,,,,,,,,,,,,,,21.63542119995691,17.46994769992307,17.46994769992307,18.670793499913998,18.670793499913998,18.670793499913998,18.670793499913998,18.670793499913998,18.670793499913998,18.670793499913998,18.670793499913998,0.00421540008392185,"['r', 'a', 'n', 'a']",0,"[0.8843185999430716, 0.9815806000260636, 1.1543778999475762, 1.2603069000178948]",rana,D:\GitHub\experiment1\data/23_REPSWITCH1_Practice_v2022.2.4_2023-06-27_10h54.55.525_micPractice_recorded\recording_micPractice_2023-06-27_10h55.08.443.wav,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,yellow,0,1,1,1,,,,,,,,,,,,,,,,,26.284577999962494,,22.136652399902232,23.26961720001418,23.26961720001418,23.26961720001418,23.26961720001418,23.26961720001418,23.26961720001418,23.26961720001418,23.26961720001418,0.0036345000844448805,None,0,,,D:\GitHub\experiment1\data/23_REPSWITCH1_Practice_v2022.2.4_2023-06-27_10h54.55.525_micPractice_recorded\recording_micPractice_2023-06-27_10h55.13.086.wav,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,indigo,0,2,2,2,,,,,,,,,,,,,,,,,31.166756599908695,,26.769207699922845,28.13656519993674,28.13656519993674,28.13656519993674,28.13656519993674,28.13656519993674,28.13656519993674,28.13656519993674,28.13656519993674,0.0027915999526157975,"['t', 'o', 'r', 'o']",0,"[0.6843096000375226, 0.7937324000522494, 0.9147865000413731, 1.011956000002101]",toro,D:\GitHub\experiment1\data/23_REPSWITCH1_Practice_v2022.2.4_2023-06-27_10h54.55.525_micPractice_recorded\recording_micPractice_2023-06-27_10h55.17.975.wav,,,,,,,,,23,001,2023-06-27_10h54.55.525,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.842399056045075,
,,,,,,,,,,,,,,,,,,,,,,,,,,31.651231799973175,32.83555089996662,32.83555089996662,32.83555089996662,32.83555089996662,32.83555089996662,32.83555089996662,32.83555089996662,32.83555089996662,0.0032848999835550785,"['t', 'o', 'r', 'o']",0,"[0.34024359995964915, 0.48289360001217574, 0.6095499000512064, 0.7541137000080198]",toro,,,,,,,,,2.9996176999993622,,,,,,,
