8.3124 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022D3F7DDC10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022D45C75580>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.3125 	EXP 	window1: mouseVisible = True
8.3125 	EXP 	window1: mouseVisible = False
8.3125 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.3125 	EXP 	window1: recordFrameIntervals = False
8.3817 	EXP 	window1: recordFrameIntervals = True
8.4581 	EXP 	Screen (0) actual frame rate measured at 143.95Hz
8.4581 	EXP 	window1: recordFrameIntervals = False
9.7546 	EXP 	Created fixationITI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixationITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.7552 	EXP 	Created polygonCol_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonCol_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.55, 0.55]), units='height', vertices=ndarray(...), win=Window(...))
9.7558 	EXP 	Created polygonWh_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonWh_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
9.7590 	EXP 	Created imagePractice_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imagePractice_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.7596 	EXP 	Created polygonText_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([0.9216, 0.9216, 0.9216]), fillColorSpace='rgb', fillRGB=array([0.9216, 0.9216, 0.9216]), interpolate=True, lineColor=array([0.9216, 0.9216, 0.9216]), lineColorSpace='rgb', lineRGB=array([0.9216, 0.9216, 0.9216]), lineWidth=1.0, name='polygonText_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
9.7724 	EXP 	Created textPractice_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textPractice_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.8439 	EXP 	Created textBlankLoop = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlankLoop', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.8739 	EXP 	textboxInstrPractice_2: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_2: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_3: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_4: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_5: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_6: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_7: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_8: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_9: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_10: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_11: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2_12: autoLog = True
9.8739 	EXP 	textboxEndPractice_2: autoLog = True
9.8739 	EXP 	textboxInstrPractice_2: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_2: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_3: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_4: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_5: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_6: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_7: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_8: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_9: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_10: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_11: autoDraw = True
9.8739 	EXP 	textboxInstrPractice_2_12: autoDraw = True
14.0616 	DATA 	Keypress: space
14.0672 	EXP 	Imported repswitch_practice2_version1.xlsx as conditions, 12 conditions, 4 params
14.0675 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
14.0677 	EXP 	New trial (rep=0, index=0): {'image': 'REPSWITCH1_Practice/PICTURE_12.png', 'correctAns': 'sirena', 'respModal': 'SPEAK', 'frameColor': 'gold'}
14.0699 	EXP 	textboxInstrPractice_2: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_2: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_3: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_4: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_5: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_6: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_7: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_8: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_9: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_10: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_11: autoDraw = False
14.0699 	EXP 	textboxInstrPractice_2_12: autoDraw = False
14.0699 	EXP 	fixationITI: autoDraw = True
15.2507 	EXP 	fixationITI: autoDraw = False
15.2507 	EXP 	fixationITI: autoDraw = False
15.2507 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
15.2507 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
15.2507 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_12.png'
15.2507 	EXP 	polygonCol_2: autoDraw = True
15.2507 	EXP 	polygonWh_2: autoDraw = True
15.2507 	EXP 	imagePractice_2: autoDraw = True
15.2507 	EXP 	polygonText_2: autoDraw = True
15.2507 	EXP 	textPractice_2: autoDraw = True
15.2507 	EXP 	textPractice_2: height = 0.05
15.2507 	EXP 	textPractice_2: height = 0.05
15.2507 	EXP 	textPractice_2: height = 0.05
15.2507 	EXP 	textPractice_2: text = ''
18.2787 	EXP 	polygonCol_2: autoDraw = False
18.2787 	EXP 	polygonWh_2: autoDraw = False
18.2787 	EXP 	imagePractice_2: autoDraw = False
18.2787 	EXP 	polygonText_2: autoDraw = False
18.2787 	EXP 	textPractice_2: autoDraw = False
18.2787 	EXP 	polygonCol_2: autoDraw = False
18.2787 	EXP 	polygonWh_2: autoDraw = False
18.2787 	EXP 	imagePractice_2: autoDraw = False
