image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,polygonWhiteFam.stopped,imageFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,14.74135660007596,16.73755869991146,16.73755869991146,space,10.279257599962875,,,,,,,,,,,,,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_446.png,cerdo,0,0,0,20,,,,,,27.030639099888504,28.09317469992675,28.09317469992675,28.09317469992675,28.09317469992675,31.586718699894845,34.08700709999539,34.12177499989048,34.12177499989048,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h56.17.564.wav,34.12177499989048,34.621839500032365,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,1,1,5,,,,,,34.621839500032365,35.70532729988918,35.70532729988918,35.70532729988918,35.70532729988918,39.19882939988747,41.69912649993785,41.73395849997178,41.73395849997178,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h56.25.173.wav,41.73395849997178,42.233948699897155,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_464.png,goma,0,2,2,21,,,,,,42.233948699897155,43.35913860006258,43.35913860006258,43.35913860006258,43.35913860006258,46.85267690010369,49.352925000013784,49.387637299951166,49.387637299951166,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h56.32.827.wav,49.387637299951166,49.88771519996226,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,3,3,10,,,,,,49.88771519996226,50.95034629991278,50.95034629991278,50.95034629991278,50.95034629991278,54.443872899981216,56.94417769997381,56.97893500002101,56.97893500002101,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h56.40.418.wav,56.97893500002101,57.4789855000563,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_590.png,escoba,0,4,4,41,,,,,,57.4789855000563,58.638935999944806,58.638935999944806,58.638935999944806,58.638935999944806,62.13238409999758,64.63269779994152,64.6674408998806,64.6674408998806,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h56.48.106.wav,64.6674408998806,65.16750800004229,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_570.png,toro,0,5,5,34,,,,,,65.16750800004229,66.21627340000123,66.21627340000123,66.21627340000123,66.21627340000123,69.70977890002541,72.21007269993424,72.24482050002553,72.24482050002553,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h56.55.683.wav,72.24482050002553,72.74486620002426,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_576.png,guante,0,6,6,26,,,,,,72.74486620002426,73.89780110004358,73.89780110004358,73.89780110004358,73.89780110004358,77.39130000001751,79.89165059989318,79.92637849994935,79.92637849994935,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.03.366.wav,79.92637849994935,80.42651879996993,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_599.png,nube,0,7,7,33,,,,,,80.42651879996993,81.61408010008745,81.61408010008745,81.61408010008745,81.61408010008745,85.10761140007526,87.60792539990507,87.64266970008612,87.64266970008612,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.11.082.wav,87.64266970008612,88.14272970007733,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_8.png,pierna,0,8,8,31,,,,,,88.14272970007733,89.28872529999353,89.28872529999353,89.28872529999353,89.28872529999353,92.78219920000993,95.28255570004694,95.31726090004668,95.31726090004668,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.18.757.wav,95.31726090004668,95.81733649992384,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,9,9,30,,,,,,95.81733649992384,96.97722540004179,96.97722540004179,96.97722540004179,96.97722540004179,100.47074160003103,102.97105669998564,103.00579519988969,103.00579519988969,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.26.445.wav,103.00579519988969,103.50585559988394,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,10,10,11,,,,,,103.50585559988394,104.67961689992808,104.67961689992808,104.67961689992808,104.67961689992808,108.17310140002519,110.67346270009875,110.70817080000415,110.70817080000415,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.34.147.wav,110.70817080000415,111.20822439994663,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_16.png,cazador,0,11,11,4,,,,,,111.20822439994663,112.38894090009853,112.38894090009853,112.38894090009853,112.38894090009853,115.88243480003439,118.38279940001667,118.41752539994195,118.41752539994195,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.41.856.wav,118.41752539994195,118.91765769990161,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,12,12,22,,,,,,118.91765769990161,120.03578000003472,120.03578000003472,120.03578000003472,120.03578000003472,123.52927939989604,126.02963709994219,126.06436059996486,126.06436059996486,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.49.503.wav,126.06436059996486,126.56442410009913,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_199.png,falda,0,13,13,9,,,,,,126.56442410009913,127.7590477000922,127.7590477000922,127.7590477000922,127.7590477000922,131.25253490009345,133.752868300071,133.78766710008495,133.78766710008495,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h57.57.227.wav,133.78766710008495,134.2876623000484,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_610.png,miel,0,14,14,27,,,,,,134.2876623000484,135.41288940003142,135.41288940003142,135.41288940003142,135.41288940003142,138.906302300049,141.4066437999718,141.4414377999492,141.4414377999492,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.04.881.wav,141.4414377999492,141.94143759994768,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_142.png,vaso,0,15,15,2,,,,,,141.94143759994768,142.9832582999952,142.9832582999952,142.9832582999952,142.9832582999952,146.47671349998564,148.97704380005598,149.0118150000926,149.0118150000926,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.12.451.wav,149.0118150000926,149.51187280006707,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_175.png,pintor,0,16,16,6,,,,,,149.51187280006707,150.6300707999617,150.6300707999617,150.6300707999617,150.6300707999617,154.12358959997073,156.62392459996045,156.65866629988886,156.65866629988886,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.20.099.wav,156.65866629988886,157.15871159988455,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_338.png,regalo,0,17,17,17,,,,,,157.15871159988455,158.36717920005322,158.36717920005322,158.36717920005322,158.36717920005322,161.8607129000593,164.3611024999991,164.39583950000815,164.39583950000815,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.27.836.wav,164.39583950000815,164.89582010009326,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_30.png,granja,0,18,18,14,,,,,,164.89582010009326,165.93067110003904,165.93067110003904,165.93067110003904,165.93067110003904,169.42416310007684,171.92453150008805,171.9593122000806,171.9593122000806,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.35.399.wav,171.9593122000806,172.4593245999422,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_498.png,taza,0,19,19,23,,,,,,172.4593245999422,173.54279060009867,173.54279060009867,173.54279060009867,173.54279060009867,177.03630309994332,179.5366446999833,179.57137360004708,179.57137360004708,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.43.011.wav,179.57137360004708,180.0715129999444,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_663.png,columna,0,20,20,43,,,,,,180.0715129999444,181.18274049996398,181.18274049996398,181.18274049996398,181.18274049996398,184.676163099939,187.1765167999547,187.21123229991645,187.21123229991645,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.50.650.wav,187.21123229991645,187.7113322999794,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_319.png,vaca,0,21,21,15,,,,,,187.7113322999794,188.7392595000565,188.7392595000565,188.7392595000565,188.7392595000565,192.23273100005463,194.73303309991024,194.76780349994078,194.76780349994078,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h58.58.207.wav,194.76780349994078,195.26783649995923,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_19.png,pavo,0,22,22,8,,,,,,195.26783649995923,196.29578609997407,196.29578609997407,196.29578609997407,196.29578609997407,199.7892656000331,202.28962019993924,202.32434799987823,202.32434799987823,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h59.05.764.wav,202.32434799987823,202.82449829997495,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_135.png,traje,0,23,23,1,,,,,,202.82449829997495,203.91493039997295,203.91493039997295,203.91493039997295,203.91493039997295,207.40833489992656,209.9086803998798,209.9434849000536,209.9434849000536,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h59.13.383.wav,209.9434849000536,210.44346460001543,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
REPSWITCH1_Fam/PICTURE_320.png,iglesia,0,24,24,16,,,,,,210.44346460001543,211.61725359992124,211.61725359992124,211.61725359992124,211.61725359992124,215.11075010010973,217.6110328999348,217.6458006000612,217.6458006000612,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Fam_2023-11-28_15h55.56.521_micFam_recorded\recording_micFam_2023-11-28_15h59.21.086.wav,217.6458006000612,218.14586049993522,,,,,150104,001,2023-11-28_15h55.56.521,REPSWITCH1_Fam,2022.2.4,143.97687180828584,
