image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,polygonWhiteFam.stopped,imageFam.stopped,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,9,9,5,,,,,,97.12919999996666,98.24040150002111,98.24040150002111,98.24040150002111,98.24040150002111,101.7266859000083,104.22642239998095,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h38.14.529.wav,104.2680194999557,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_271.png,conejo,0,10,10,13,,,,,,104.76816019997932,105.80374999996275,105.80374999996275,105.80374999996275,105.80374999996275,109.29005970002618,111.78976920002606,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h38.22.103.wav,111.83873840002343,111.83873840002343,111.83873840002343,112.33859269996174,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_340.png,espejo,0,11,11,39,,,,,,112.33859269996174,113.36055949993897,113.36055949993897,113.36055949993897,113.36055949993897,116.84659269999247,119.34634469996672,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h38.29.660.wav,119.39506160002202,119.39506160002202,119.39506160002202,119.89498830004595,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_319.png,vaca,0,12,12,15,,,,,,119.89498830004595,121.00028539996129,121.00028539996129,121.00028539996129,121.00028539996129,124.4864799999632,126.98620099993423,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h38.37.300.wav,127.03518250002526,127.03518250002526,127.03518250002526,127.53504310001153,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_599.png,nube,0,13,13,33,,,,,,127.53504310001153,128.70255409996025,128.70255409996025,128.70255409996025,128.70255409996025,132.18899019993842,134.68860879994463,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h38.45.002.wav,134.73718559998088,134.73718559998088,134.73718559998088,135.23741249996237,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_517.png,cuerda,0,14,14,24,,,,,,135.23741249996237,136.40526020003017,136.40526020003017,136.40526020003017,136.40526020003017,139.89126469998155,142.39113889995497,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h38.52.704.wav,142.43951369996648,142.43951369996648,142.43951369996648,142.93967160000466,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,15,15,22,,,,,,142.93967160000466,144.0035077999346,144.0035077999346,144.0035077999346,144.0035077999346,147.48960810003337,149.98983340000268,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.00.292.wav,150.03179339994676,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_590.png,escoba,0,16,16,41,,,,,,150.53204710001592,151.57361860002857,151.57361860002857,151.57361860002857,151.57361860002857,155.05995579995215,157.55959620000795,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.07.872.wav,157.60910480003804,157.60910480003804,157.60910480003804,158.10942350002006,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_576.png,guante,0,17,17,26,,,,,,158.10942350002006,159.25529829994775,159.25529829994775,159.25529829994775,159.25529829994775,162.74158289993647,165.24131800001487,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.15.554.wav,165.290130999987,165.290130999987,165.290130999987,165.78986829996575,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_19.png,pavo,0,18,18,8,,,,,,165.78986829996575,166.94358540000394,166.94358540000394,166.94358540000394,166.94358540000394,170.42995150003117,172.93044389993884,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.23.233.wav,172.97228180000093,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_614.png,reina,0,19,19,36,,,,,,173.47234900004696,174.6322666000342,174.6322666000342,174.6322666000342,174.6322666000342,178.1184650999494,180.61832040001173,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.30.932.wav,180.6669398000231,180.6669398000231,180.6669398000231,181.1668701999588,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_264.png,mano,0,20,20,12,,,,,,181.1668701999588,182.23753809998743,182.23753809998743,182.23753809998743,182.23753809998743,185.7238672999665,188.22333079995587,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.38.537.wav,188.2719334999565,188.2719334999565,188.2719334999565,188.77216239995323,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_320.png,iglesia,0,21,21,16,,,,,,188.77216239995323,189.88427030004095,189.88427030004095,189.88427030004095,189.88427030004095,193.37044650001917,195.87031929998193,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.46.184.wav,195.91891949996352,195.91891949996352,195.91891949996352,196.41885749995708,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_663.png,columna,0,22,22,43,,,,,,196.41885749995708,197.4754373000469,197.4754373000469,197.4754373000469,197.4754373000469,200.96200069994666,203.46144560002722,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h39.53.772.wav,203.51008609996643,203.51008609996643,203.51008609996643,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,23,23,10,,,,,,204.01010960002895,205.13621559995227,205.13621559995227,205.13621559995227,205.13621559995227,208.62244049995206,211.1221645999467,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.01.436.wav,211.1708131999476,211.1708131999476,211.1708131999476,211.67116559995338,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_338.png,regalo,0,24,24,17,,,,,,211.67116559995338,212.79598009993788,212.79598009993788,212.79598009993788,212.79598009993788,216.28328079998028,218.7828840999864,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.09.085.wav,218.8245855999412,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_12.png,sirena,0,25,25,38,,,,,,219.32475489994977,220.38827520003542,220.38827520003542,220.38827520003542,220.38827520003542,223.87455179996323,226.37414339999668,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.16.688.wav,226.42291369999293,226.42291369999293,226.42291369999293,226.92415810003877,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_142.png,vaso,0,26,26,2,,,,,,226.92415810003877,227.97953789995518,227.97953789995518,227.97953789995518,227.97953789995518,231.4656950000208,233.9654247999424,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.24.279.wav,234.01401169993915,234.01401169993915,234.01401169993915,234.51425230002496,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_687.png,camisa,0,27,27,28,,,,,,234.51425230002496,235.54898950003553,235.54898950003553,235.54898950003553,235.54898950003553,239.04320349998306,241.54278539994266,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.31.842.wav,241.57789379998576,241.57789379998576,241.57789379998576,242.07835730002262,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_152.png,caracol,0,28,28,3,,,,,,242.07835730002262,243.19675110001117,243.19675110001117,243.19675110001117,243.19675110001117,246.68308899994008,249.18281719996594,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.39.497.wav,249.23084319999907,249.23084319999907,249.23084319999907,249.73153049999382,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_673.png,tenedor,0,29,29,44,,,,,,249.73153049999382,250.81593859998975,250.81593859998975,250.81593859998975,250.81593859998975,254.30213660001755,256.8018627000274,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.47.113.wav,256.8504736999748,256.8504736999748,256.8504736999748,257.3505439000437,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_498.png,taza,0,30,30,23,,,,,,257.3505439000437,258.56702990003396,258.56702990003396,258.56702990003396,258.56702990003396,262.0530144999502,264.55274019995704,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h40.54.866.wav,264.60145209997427,264.60145209997427,264.60145209997427,265.1015496000182,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_391.png,cadena,0,31,31,40,,,,,,265.1015496000182,266.2622980000451,266.2622980000451,266.2622980000451,266.2622980000451,269.74871299997903,272.24831870000344,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.02.561.wav,272.2969382000156,272.2969382000156,272.2969382000156,272.7970089999726,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_30.png,granja,0,32,32,14,,,,,,272.7970089999726,273.853414400015,273.853414400015,273.853414400015,273.853414400015,277.339727899991,279.84021129994653,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.10.143.wav,279.88196869997773,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_719.png,baño,0,33,33,29,,,,,,280.3819408999989,281.49348179996014,281.49348179996014,281.49348179996014,281.49348179996014,284.98690439993516,287.48628379998263,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.17.791.wav,287.5280176999513,287.5280176999513,287.5280176999513,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,34,34,30,,,,,,288.02815889997873,289.1334146000445,289.1334146000445,289.1334146000445,289.1334146000445,292.6197384999832,295.119533100049,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.25.421.wav,295.1610177999828,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_199.png,falda,0,35,35,9,,,,,,295.66108879994135,296.8148977999808,296.8148977999808,296.8148977999808,296.8148977999808,300.3011769000441,302.8008224000223,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.33.114.wav,302.84952799999155,302.84952799999155,302.84952799999155,303.3507082000142,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_381.png,fresa,0,36,36,19,,,,,,303.3507082000142,304.47558650001884,304.47558650001884,304.47558650001884,304.47558650001884,307.9618967999704,310.4616368999705,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.40.775.wav,310.51010029995814,310.51010029995814,310.51010029995814,311.01135199994314,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_610.png,miel,0,37,37,27,,,,,,311.01135199994314,312.12264469999354,312.12264469999354,312.12264469999354,312.12264469999354,315.60889779997524,318.10833449999336,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.48.423.wav,318.16403550002724,318.16403550002724,318.16403550002724,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_733.png,gafas,0,38,38,35,,,,,,318.6640898999758,319.8247357000364,319.8247357000364,319.8247357000364,319.8247357000364,323.31113249994814,325.81148439995013,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h41.56.111.wav,325.8531534000067,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_8.png,pierna,0,39,39,31,,,,,,326.35339339997154,327.409167899983,327.409167899983,327.409167899983,327.409167899983,330.8953145999694,333.39584619994275,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h42.03.698.wav,333.43747320002876,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_446.png,cerdo,0,40,40,20,,,,,,333.93771179998294,335.1740662000375,335.1740662000375,335.1740662000375,335.1740662000375,338.66035090002697,341.1608272000449,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h42.11.462.wav,341.2026732999366,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,41,41,11,,,,,,341.70272589998785,342.8001868999563,342.8001868999563,342.8001868999563,342.8001868999563,346.2862230000319,348.7862131999573,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h42.19.088.wav,348.82854889996815,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_646.png,tronco,0,42,42,42,,,,,,349.3283158999402,350.4816123000346,350.4816123000346,350.4816123000346,350.4816123000346,353.9677657999564,356.46810069994535,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h42.26.770.wav,356.5105582999531,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_128.png,muñeca,0,43,43,0,,,,,,357.0099978999933,358.1632992000086,358.1632992000086,358.1632992000086,358.1632992000086,361.6494644000195,364.14981410000473,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h42.34.452.wav,364.19164800003637,,,,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
REPSWITCH1_Fam/PICTURE_35.png,oreja,0,44,44,18,,,,,,364.6917627999792,365.8656802000478,365.8656802000478,365.8656802000478,365.8656802000478,369.3517270999728,371.85145680001006,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_Fam_2023-09-28_10h36.40.485_micFam_recorded\recording_micFam_2023-09-28_10h42.42.165.wav,371.90020939998794,371.90020939998794,371.90020939998794,372.40027250000276,,,,,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
,,,,,,,,,,,,,,,,,,,,,,,372.40027250000276,372.40027250000276,space,4.896493300097063,000101,001,2023-09-28_10h36.40.485,REPSWITCH1_Fam,2022.2.4,144.6137872029797,
