image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v2.started,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,keyPractice_2.keys,keyPractice_2.corr,subjResponse,micPractice2v2.clip,textBlankLoop.started,textBlankLoop.stopped,keyPractice_2.rt,textboxEndPractice_2.started,keyEndPractice_2.started,keyEndPractice_2.keys,keyEndPractice_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,8.775522599928081,space,3.546539600007236,,,,,,,,,,,,,,,,,,,,,,,,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,darkblue,0,0,0,0,,,,,,,,,,,,,,,,12.33584380010143,13.433192800031975,13.433192800031975,13.433192800031975,13.433192800031975,13.433192800031975,13.433192800031975,13.433192800031975,13.433192800031975,16.461394200101495,16.461394200101495,16.461394200101495,16.461394200101495,16.461394200101495,16.461394200101495,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.05.811.wav,16.461394200101495,16.96149000013247,,,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,gold,0,1,1,1,,,,,,,,,,,,,,,,16.96149000013247,18.0727840999607,18.0727840999607,18.0727840999607,18.0727840999607,18.0727840999607,18.0727840999607,18.0727840999607,18.0727840999607,21.10094329994172,21.10094329994172,21.10094329994172,21.10094329994172,21.10094329994172,21.10094329994172,"['s', 'i', 'r', 'e', 'n', 'a']",0,sirena,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.10.448.wav,21.10094329994172,,"[1.0812713000923395, 1.2932194999884814, 1.525675600161776, 1.7372257001698017, 1.946696300059557, 2.1300518000498414]",,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,darkblue,0,2,2,2,,,,,,,,,,,,,,,,21.60096690012142,22.816381399985403,22.816381399985403,22.816381399985403,22.816381399985403,22.816381399985403,22.816381399985403,22.816381399985403,22.816381399985403,25.84458540007472,25.84458540007472,25.84458540007472,25.84458540007472,25.84458540007472,25.84458540007472,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.15.192.wav,25.84458540007472,,,,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,gold,0,3,3,3,,,,,,,,,,,,,,,,26.344644099939615,27.379482200136408,27.379482200136408,27.379482200136408,27.379482200136408,27.379482200136408,27.379482200136408,27.379482200136408,27.379482200136408,30.400736199924722,30.400736199924722,30.400736199924722,30.400736199924722,30.400736199924722,30.400736199924722,"['g', 'a', 'f', 'a', 's']",0,gafas,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.19.754.wav,30.400736199924722,30.9007685999386,"[1.0013969999272376, 1.5911308999639004, 1.799913499969989, 1.8686496999580413, 2.147477899910882]",,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,gold,0,4,4,4,,,,,,,,,,,,,,,,30.9007685999386,32.0120824999176,32.0120824999176,32.0120824999176,32.0120824999176,32.0120824999176,32.0120824999176,32.0120824999176,32.0120824999176,35.04029850009829,35.04029850009829,35.04029850009829,35.04029850009829,35.04029850009829,35.04029850009829,"['r', 'e', 'i', 'n', 'a']",0,reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.24.387.wav,35.04029850009829,35.54029279993847,"[0.964327699970454, 1.1168913999572396, 1.4014502000063658, 1.6067643999122083, 1.740451900055632]",,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,gold,0,5,5,5,,,,,,,,,,,,,,,,35.54029279993847,36.67237309995107,36.67237309995107,36.67237309995107,36.67237309995107,36.67237309995107,36.67237309995107,36.67237309995107,36.67237309995107,39.70055720000528,39.70055720000528,39.70055720000528,39.70055720000528,39.70055720000528,39.70055720000528,"['r', 'a', 'n', 'a']",0,rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.29.048.wav,39.70055720000528,,"[1.1031440999358892, 1.370248599909246, 1.6177286999300122, 1.7081831998657435]",,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,darkblue,0,6,6,6,,,,,,,,,,,,,,,,40.200586799997836,41.339657600037754,41.339657600037754,41.339657600037754,41.339657600037754,41.339657600037754,41.339657600037754,41.339657600037754,41.339657600037754,44.36092699994333,44.36092699994333,44.36092699994333,44.36092699994333,44.36092699994333,44.36092699994333,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.33.714.wav,44.36092699994333,44.860917299985886,,,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,gold,0,7,7,7,,,,,,,,,,,,,,,,44.860917299985886,45.96534530003555,45.96534530003555,45.96534530003555,45.96534530003555,45.96534530003555,45.96534530003555,45.96534530003555,45.96534530003555,48.993425799999386,48.993425799999386,48.993425799999386,48.993425799999386,48.993425799999386,48.993425799999386,"['t', 'o', 'r', 'o']",0,toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.38.341.wav,48.993425799999386,,"[0.946207000175491, 1.4691591002047062, 1.6964149000123143, 1.855691800126806]",,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
REPSWITCH1_Practice/PICTURE_110.png,mesa,SPEAK,darkblue,0,8,8,8,,,,,,,,,,,,,,,,49.49351290008053,50.5075926000718,50.5075926000718,50.5075926000718,50.5075926000718,50.5075926000718,50.5075926000718,50.5075926000718,50.5075926000718,53.53568059997633,53.53568059997633,53.53568059997633,53.53568059997633,53.53568059997633,53.53568059997633,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Practice2_version2_2023-11-30_15h38.56.403_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_15h39.42.882.wav,53.53568059997633,,,,,,,200202,001,2023-11-30_15h38.56.403,REPSWITCH1_Practice2_version2,2022.2.4,143.95821767777807,
