trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,image,correctAns,respModal,frameColor,textInstrPractice_2.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.31375209998805,18.31375209998805,space,0.3878763000248,,,,,,,,,,,,24,001,2023-06-27_12h06.25.714,REPSWITCH1_Practice_2_v2022.2.4,2022.2.4,59.6177074031768,
,,,,,,,,,,,,18.73262969998177,19.264606400043704,19.264606400043704,20.565432899980806,20.565432899980806,20.565432899980806,20.565432899980806,20.565432899980806,20.565432899980806,20.565432899980806,0.01984139997512102,,,,,,,
