textboxInstr1.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,textboxInstr1_11.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,participant,session,date,expName,psychopyVersion,frameRate,
15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,15.281516899936832,space,81.73472429998219,,,,,,,,,,,,,,,,,,,,,,,,,,,40,001,2023-06-29_15h43.26.237,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.98836223894578,
,,,,,,,,,,,,,97.05998989997897,97.05998989997897,space,2.1586976000107825,,,,,,,,,,,,,,,,,,,,,,,40,001,2023-06-29_15h43.26.237,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.98836223894578,
,,,,,,,,,,,,,,,,,99.24246659991331,99.24246659991331,space,0.9322113000089303,,,,,,,,,,,,,,,,,,,40,001,2023-06-29_15h43.26.237,REPSWITCH1_Practice_v2022.2.4,2022.2.4,59.98836223894578,
,,,,,,,,,,,,,,,,,,,,,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,100.22451119998004,,,,,,,
