image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,textCue.started,polygonWh.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,keyPractice.keys,keyPractice.corr,subjResponse,micPractice.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,17.634050100001332,19.622137700000167,20.122741099999985,20.122741099999985,space,0.4631945999972231,,,,,,,,,,,,,,,,,4,001,2023-06-19_14h04.38.269,REPSWITCH_1_Practice,2022.2.5,59.98616718970231,
REPSWITCH1_Practice/PICTURE_612.png,rana,speak,yellow,REPSWITCH1_Practice/lips.png,nontarget,2,NT,0,0,0,0,,25.401912500001345,,,,,21.18597950000185,21.18597950000185,22.519957799999247,22.519957799999247,22.519957799999247,22.519957799999247,22.519957799999247,22.519957799999247,22.519957799999247,22.519957799999247,0.02711500000077649,2.1649958999987575,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-19_14h04.38.269_micPractice_recorded\recording_micPractice_2023-06-19_14h04.53.104.wav,4,001,2023-06-19_14h04.38.269,REPSWITCH_1_Practice,2022.2.5,59.98616718970231,
,,,,,,,,,,,,,,,,,,,25.869990800001688,27.155722600000445,27.155722600000445,27.155722600000445,27.155722600000445,27.155722600000445,27.155722600000445,27.155722600000445,27.155722600000445,0.014579000002413522,,,,,,,,,,,,
