image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,polygonWhiteFam.stopped,imageFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,13.053096400108188,15.050960400141776,15.050960400141776,space,8.02288750000298,,,,,,,,,,,,,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_110.png,mesa,0,0,0,37,,,,,,23.093654400203377,24.23266280000098,24.23266280000098,24.23266280000098,24.23266280000098,27.726172300055623,30.226499100215733,30.268173100193962,30.268173100193962,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h06.46.399.wav,30.268173100193962,30.768302200129256,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_663.png,columna,0,1,1,43,,,,,,30.768302200129256,31.817091500153765,31.817091500153765,31.817091500153765,31.817091500153765,35.31052840012126,37.810820900136605,37.84557700017467,37.84557700017467,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h06.53.981.wav,37.84557700017467,38.34571380005218,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,2,2,11,,,,,,38.34571380005218,39.39440210000612,39.39440210000612,39.39440210000612,39.39440210000612,42.88796850014478,45.388269199989736,45.42293590004556,45.42293590004556,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.01.558.wav,45.42293590004556,45.92303470009938,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_576.png,guante,0,3,3,26,,,,,,45.92303470009938,47.07593920012005,47.07593920012005,47.07593920012005,47.07593920012005,50.56944510014728,53.06978540006094,53.10452180006541,53.10452180006541,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.09.240.wav,53.10452180006541,53.60456360015087,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,4,4,5,,,,,,53.60456360015087,54.6672032000497,54.6672032000497,54.6672032000497,54.6672032000497,58.160724700195715,60.66102610016242,60.69575800001621,60.69575800001621,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.16.830.wav,60.69575800001621,61.19584639999084,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_646.png,tronco,0,5,5,42,,,,,,61.19584639999084,62.27934110001661,62.27934110001661,62.27934110001661,62.27934110001661,65.77282190020196,68.2731338001322,68.30788750015199,68.30788750015199,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.24.443.wav,68.30788750015199,68.80795200006105,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_152.png,caracol,0,6,6,3,,,,,,68.80795200006105,69.85670710005797,69.85670710005797,69.85670710005797,69.85670710005797,73.35019030002877,75.85053000017069,75.88524380000308,75.88524380000308,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.32.021.wav,75.88524380000308,76.38532710005529,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_498.png,taza,0,7,7,23,,,,,,76.38532710005529,77.46879500010982,77.46879500010982,77.46879500010982,77.46879500010982,80.96234570001252,83.4626428000629,83.49737650016323,83.49737650016323,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.39.633.wav,83.49737650016323,83.9974405001849,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
REPSWITCH1_Fam/PICTURE_614.png,reina,0,8,8,36,,,,,,83.9974405001849,85.01838820008561,85.01838820008561,85.01838820008561,85.01838820008561,88.51191210001707,91.01220450014807,91.04697290016338,91.04697290016338,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_Fam_2023-11-27_12h06.27.204_micFam_recorded\recording_micFam_2023-11-27_12h07.47.183.wav,91.04697290016338,91.54700930020772,,,,,110102,001,2023-11-27_12h06.27.204,REPSWITCH1_Fam,2022.2.4,143.96671531236782,
