image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,polygonWhiteFam.stopped,imageFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,13.421705399872735,15.417191999964416,15.417191999964416,space,10.462228500051424,,,,,,,,,,,,,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,0,0,10,,,,,,25.89773690002039,26.995099799940363,26.995099799940363,26.995099799940363,26.995099799940363,30.48858519992791,32.988951299805194,33.02366289985366,33.02366289985366,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h07.19.173.wav,33.02366289985366,33.523800999857485,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_612.png,rana,0,1,1,32,,,,,,33.523800999857485,34.64193979999982,34.64193979999982,34.64193979999982,34.64193979999982,38.13541809981689,40.63575939997099,40.670545500004664,40.670545500004664,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h07.26.817.wav,40.670545500004664,41.170609099790454,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_175.png,pintor,0,2,2,6,,,,,,41.170609099790454,42.260977800004184,42.260977800004184,42.260977800004184,42.260977800004184,45.75445849983953,48.25481449998915,48.2895273999311,48.2895273999311,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h07.34.436.wav,48.2895273999311,48.78957839985378,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_199.png,falda,0,3,3,9,,,,,,48.78957839985378,49.90092059993185,49.90092059993185,49.90092059993185,49.90092059993185,53.39435089984909,55.89471709984355,55.92944009997882,55.92944009997882,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h07.42.077.wav,55.92944009997882,56.42948379996233,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_320.png,iglesia,0,4,4,16,,,,,,56.42948379996233,57.51298939995468,57.51298939995468,57.51298939995468,57.51298939995468,61.00647049979307,63.506824399810284,63.54162189993076,63.54162189993076,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h07.49.689.wav,63.54162189993076,64.04159339983016,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,5,5,30,,,,,,64.04159339983016,65.14591329987161,65.14591329987161,65.14591329987161,65.14591329987161,68.63940300000831,71.13981499988586,71.1745007999707,71.1745007999707,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h07.57.320.wav,71.1745007999707,71.67453289986588,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_517.png,cuerda,0,6,6,24,,,,,,71.67453289986588,72.71635389979929,72.71635389979929,72.71635389979929,72.71635389979929,76.20987699995749,78.71020049997605,78.74493950000033,78.74493950000033,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h08.04.891.wav,78.74493950000033,79.24499719985761,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_338.png,regalo,0,7,7,17,,,,,,79.24499719985761,80.28687189985067,80.28687189985067,80.28687189985067,80.28687189985067,83.78030049987137,86.28064080001786,86.31532979989424,86.31532979989424,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h08.12.463.wav,86.31532979989424,86.81539150001481,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,8,8,22,,,,,,86.81539150001481,87.96142970002256,87.96142970002256,87.96142970002256,87.96142970002256,91.45499739982188,93.95525509980507,93.99004950001836,93.99004950001836,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h08.20.138.wav,93.99004950001836,94.49004639987834,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_590.png,escoba,0,9,9,41,,,,,,94.49004639987834,95.63606039993465,95.63606039993465,95.63606039993465,95.63606039993465,99.12951449980028,101.62986269989051,101.66457349993289,101.66457349993289,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h08.27.811.wav,101.66457349993289,102.16466689994559,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
REPSWITCH1_Fam/PICTURE_646.png,tronco,0,10,10,42,,,,,,102.16466689994559,103.28288059984334,103.28288059984334,103.28288059984334,103.28288059984334,106.77635369985364,109.2767157999333,109.31141479988582,109.31141479988582,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Fam_2023-11-27_15h06.57.903_micFam_recorded\recording_micFam_2023-11-27_15h08.35.459.wav,109.31141479988582,109.81146009988151,,,,,130103,001,2023-11-27_15h06.57.903,REPSWITCH1_Fam,2022.2.4,143.90994689605458,
