7.5633 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002263CB6EBB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022642FB54C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.5633 	EXP 	window1: mouseVisible = True
7.5634 	EXP 	window1: mouseVisible = False
7.5634 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.5634 	EXP 	window1: recordFrameIntervals = False
7.6325 	EXP 	window1: recordFrameIntervals = True
7.7089 	EXP 	Screen (0) actual frame rate measured at 143.97Hz
7.7090 	EXP 	window1: recordFrameIntervals = False
9.0070 	EXP 	Created fixationITI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixationITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.0076 	EXP 	Created polygonCol_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonCol_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.55, 0.55]), units='height', vertices=ndarray(...), win=Window(...))
9.0080 	EXP 	Created polygonWh_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonWh_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
9.0116 	EXP 	Created imagePractice_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imagePractice_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.0122 	EXP 	Created polygonText_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([0.9216, 0.9216, 0.9216]), fillColorSpace='rgb', fillRGB=array([0.9216, 0.9216, 0.9216]), interpolate=True, lineColor=array([0.9216, 0.9216, 0.9216]), lineColorSpace='rgb', lineRGB=array([0.9216, 0.9216, 0.9216]), lineWidth=1.0, name='polygonText_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
9.0251 	EXP 	Created textPractice_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textPractice_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.0972 	EXP 	Created textBlankLoop = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlankLoop', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.1275 	EXP 	textboxInstrPractice_2: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_2: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_3: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_4: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_5: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_6: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_7: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_8: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_9: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_10: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_11: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2_12: autoLog = True
9.1275 	EXP 	textboxEndPractice_2: autoLog = True
9.1275 	EXP 	textboxInstrPractice_2: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_2: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_3: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_4: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_5: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_6: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_7: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_8: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_9: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_10: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_11: autoDraw = True
9.1275 	EXP 	textboxInstrPractice_2_12: autoDraw = True
12.7218 	DATA 	Keypress: space
12.7279 	EXP 	Imported repswitch_practice2_version2.xlsx as conditions, 12 conditions, 4 params
12.7282 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
12.7284 	EXP 	New trial (rep=0, index=0): {'image': 'REPSWITCH1_Practice/PICTURE_12.png', 'correctAns': 'sirena', 'respModal': 'SPEAK', 'frameColor': 'darkblue'}
12.7304 	EXP 	textboxInstrPractice_2: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_2: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_3: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_4: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_5: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_6: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_7: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_8: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_9: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_10: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_11: autoDraw = False
12.7304 	EXP 	textboxInstrPractice_2_12: autoDraw = False
12.7304 	EXP 	fixationITI: autoDraw = True
13.8624 	EXP 	fixationITI: autoDraw = False
13.8624 	EXP 	fixationITI: autoDraw = False
13.8624 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
13.8624 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
13.8624 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_12.png'
13.8624 	EXP 	polygonCol_2: autoDraw = True
13.8624 	EXP 	polygonWh_2: autoDraw = True
13.8624 	EXP 	imagePractice_2: autoDraw = True
13.8624 	EXP 	polygonText_2: autoDraw = True
13.8624 	EXP 	textPractice_2: autoDraw = True
13.8624 	EXP 	textPractice_2: height = 0.05
13.8624 	EXP 	textPractice_2: height = 0.05
13.8624 	EXP 	textPractice_2: height = 0.05
