image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,polygonWhiteFam.stopped,imageFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,15.744274700060487,17.740179100073874,17.740179100073874,space,23.488346400205046,,,,,,,,,,,,,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_446.png,cerdo,0,0,0,20,,,,,,41.24327309988439,42.29897719994187,42.29897719994187,42.29897719994187,42.29897719994187,45.79256489989348,48.29281480005011,48.32754660001956,48.32754660001956,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h29.48.841.wav,48.32754660001956,48.82760179997422,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_570.png,toro,0,1,1,34,,,,,,48.82760179997422,49.89022949989885,49.89022949989885,49.89022949989885,49.89022949989885,53.383766799932346,55.88405860005878,55.91881270008162,55.91881270008162,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h29.56.430.wav,55.91881270008162,56.4188751000911,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,2,2,10,,,,,,56.4188751000911,57.641259599942714,57.641259599942714,57.641259599942714,57.641259599942714,61.13473609997891,63.63507129997015,63.66982539999299,63.66982539999299,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.04.181.wav,63.66982539999299,64.16987160011195,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_264.png,mano,0,3,3,12,,,,,,64.16987160011195,65.29506479995325,65.29506479995325,65.29506479995325,65.29506479995325,68.7886280999519,71.28887669998221,71.3236096999608,71.3236096999608,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.11.835.wav,71.3236096999608,71.82365359994583,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_719.png,baño,0,4,4,29,,,,,,71.82365359994583,72.94884350011125,72.94884350011125,72.94884350011125,72.94884350011125,76.44240480009466,78.94265470001847,78.9774062000215,78.9774062000215,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.19.489.wav,78.9774062000215,79.47751779993996,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_391.png,cadena,0,5,5,40,,,,,,79.47751779993996,80.57481730007567,80.57481730007567,80.57481730007567,80.57481730007567,84.06831400003284,86.56865389994346,86.60338500002399,86.60338500002399,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.27.115.wav,86.60338500002399,87.10344780003652,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_142.png,vaso,0,6,6,2,,,,,,87.10344780003652,88.17309550009668,88.17309550009668,88.17309550009668,88.17309550009668,91.66652440000325,94.16687260009348,94.20158009999432,94.20158009999432,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.34.713.wav,94.20158009999432,94.70173029997386,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_733.png,gafas,0,7,7,35,,,,,,94.70173029997386,95.77817810000852,95.77817810000852,95.77817810000852,95.77817810000852,99.27171649993397,101.77200710005127,101.80683970008977,101.80683970008977,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.42.318.wav,101.80683970008977,102.306896999944,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_110.png,mesa,0,8,8,37,,,,,,102.306896999944,103.37639479991049,103.37639479991049,103.37639479991049,103.37639479991049,106.86991919996217,109.3702295999974,109.404971400043,109.404971400043,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.49.916.wav,109.404971400043,109.90501439990476,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_663.png,columna,0,9,9,43,,,,,,109.90501439990476,110.96768029988743,110.96768029988743,110.96768029988743,110.96768029988743,114.46116430009715,116.96150179998949,116.99624360003509,116.99624360003509,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h30.57.507.wav,116.99624360003509,117.49630480003543,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_319.png,vaca,0,10,10,15,,,,,,117.49630480003543,118.56587809999473,118.56587809999473,118.56587809999473,118.56587809999473,122.05940770008601,124.55973209999502,124.59448070009239,124.59448070009239,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h31.05.105.wav,124.59448070009239,125.09451600001194,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,11,11,5,,,,,,125.09451600001194,126.3655226000119,126.3655226000119,126.3655226000119,126.3655226000119,129.85901140002534,132.35934880003333,132.39413910009898,132.39413910009898,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_Fam_2023-11-30_15h29.14.484_micFam_recorded\recording_micFam_2023-11-30_15h31.12.905.wav,132.39413910009898,132.89412890002131,,,,,200202,001,2023-11-30_15h29.14.484,REPSWITCH1_Fam,2022.2.4,143.87619737815305,
