trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,textWelcome.started,textBlank500.started,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,fixationITI.started,fixationITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,24.334318400011398,26.32702920003794,26.827422500005923,26.827422500005923,space,9.630824099993333,,,00,001,2023-06-23_14h57.00.055,REPSWITCH_1,2022.2.5,60.2561367865069,
,,,,,,,,,,,,,,36.489064200024586,,,,,37.43877510004677,,,,,,,,
