trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,textCue.started,polygonCol.started,polygonWh.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,15.413813999999547,17.4157383999991,17.916161699999066,17.916161699999066,space,0.46947580000414746,,,,,,,,,,,,4,001,2023-06-19_14h04.02.561,REPSWITCH_1_Practice,2022.2.5,60.0151118053778,
,,,,,,,,,,,,,18.414475899997342,,,,,18.99696149999727,18.99696149999727,20.26392809999743,20.26392809999743,20.26392809999743,20.26392809999743,20.26392809999743,20.26392809999743,20.26392809999743,20.26392809999743,0.03080950000003213,,,,,,,
