image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textWelcome.stopped,textBlank500.started,textBlank500.stopped,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micResp.clip,keyPause.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,21.28639920000569,23.291437399981078,23.291437399981078,23.79272959998343,23.79272959998343,23.79272959998343,space,16.50140680000186,,,,,,,,,,,,,,,,,509019,001,2023-06-21_11h31.39.362,REPSWITCH_1,2022.2.5,60.05255799697681,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,nontarget,2,NT,1,Stim1_Set1,0,0,0,0,,,45.302796399977524,45.80271229997743,,,,,41.03562899999088,42.446003699995345,42.446003699995345,42.446003699995345,42.446003699995345,42.446003699995345,42.446003699995345,42.446003699995345,0.10313329999917187,2.150571399979526,"['m', 'u', 'n', 'e', 'c', 'a']",0,"[1.8325314999965485, 2.0557486999896355, 2.214715000009164, 2.2801977999915835, 2.4576722999918275, 2.5190992999996524]",muneca,D:\GitHub\experiment1\data/509019_REPSWITCH_1_2023-06-21_11h31.39.362_micResp_recorded\recording_micResp_2023-06-21_11h32.09.140.wav,None,509019,001,2023-06-21_11h31.39.362,REPSWITCH_1,2022.2.5,60.05255799697681,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,repeat,2,T,1,Stim1_Set1,0,1,1,1,,,50.035146999987774,50.535243499994976,,,,,45.80271229997743,47.0372270999942,47.0372270999942,47.0372270999942,47.0372270999942,47.0372270999942,47.0372270999942,47.0372270999942,0.0036794999905396253,2.0005595999828074,None,0,,,D:\GitHub\experiment1\data/509019_REPSWITCH_1_2023-06-21_11h31.39.362_micResp_recorded\recording_micResp_2023-06-21_11h32.13.871.wav,None,509019,001,2023-06-21_11h31.39.362,REPSWITCH_1,2022.2.5,60.05255799697681,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,filler,1,F,1,Stim1_Set4,0,2,2,2,,,54.63360929998453,55.133811399980914,,,,,50.535243499994976,52.012740099977236,52.012740099977236,52.012740099977236,52.012740099977236,52.012740099977236,52.012740099977236,52.012740099977236,0.3864715999807231,2.383559299982153,None,0,,,D:\GitHub\experiment1\data/509019_REPSWITCH_1_2023-06-21_11h31.39.362_micResp_recorded\recording_micResp_2023-06-21_11h32.18.470.wav,None,509019,001,2023-06-21_11h31.39.362,REPSWITCH_1,2022.2.5,60.05255799697681,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,nontarget,2,NT,1,Stim2_Set1,0,3,3,3,,,59.36602639997727,59.86596559997997,,,,,55.133811399980914,56.466817399981664,56.466817399981664,56.466817399981664,56.466817399981664,56.466817399981664,56.466817399981664,56.466817399981664,0.10791289998451248,2.100549399998272,None,0,,,D:\GitHub\experiment1\data/509019_REPSWITCH_1_2023-06-21_11h31.39.362_micResp_recorded\recording_micResp_2023-06-21_11h32.23.202.wav,None,509019,001,2023-06-21_11h31.39.362,REPSWITCH_1,2022.2.5,60.05255799697681,
,,,,,,,,,,,,,,,64.03141239998513,,,,,,59.86596559997997,61.034034599986626,61.034034599986626,61.034034599986626,61.034034599986626,61.034034599986626,61.034034599986626,61.034034599986626,0.0028415999840945005,2.0008983000006992,None,0,,,D:\GitHub\experiment1\data/509019_REPSWITCH_1_2023-06-21_11h31.39.362_micResp_recorded\recording_micResp_2023-06-21_11h32.27.868.wav,,,,,,,,
