image,correctAns,respModal,frameColour,repSwitch,sequence,target,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstructions.started,keyInstructions.started,keyInstructions.keys,keyInstructions.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonType.started,polygonColour.started,polygonWhite.started,imageObject.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.rt,subjResponse,micResp.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.906019299989566,12.918234599987045,13.418015100003686,13.418015100003686,space,0.926939199998742,,,,,,,,,,,,,,,,,001,2023-05-18_11h10.51.119,REPSWITCH_1,2022.2.5,59.95509363493309,
REPSWITCH1/PICTURE_1.png,ratón,speak,yellow,nontarget,2,NT,Stim1_Set1,0,0,0,0,,19.11456580000231,,,,,14.898452800000086,14.898452800000086,16.116309899982298,16.116309899982298,16.116309899982298,16.116309899982298,16.116309899982298,16.116309899982298,16.116309899982298,0.004366800014395267,2.0495118999970146,"['m', 'o', 'u', 's', 'e']","[0.3257588999986183, 0.4899911000102293, 0.6606489999976475, 0.6901349000108894, 0.8344254000112414]",mouse,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-18_11h10.51.119_micResp_recorded\recording_micResp_2023-05-18_11h11.04.513.wav,,001,2023-05-18_11h10.51.119,REPSWITCH_1,2022.2.5,59.95509363493309,
,,,,,,,,,,,,,,,,,,,19.582559400005266,20.65006399998674,20.65006399998674,20.65006399998674,20.65006399998674,20.65006399998674,20.65006399998674,20.65006399998674,0.002726000006077811,1.999393300007796,,,,,,,,,,,
