image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v2.started,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,keyPractice_2.keys,keyPractice_2.corr,subjResponse,micPractice2v2.clip,textBlankLoop.started,textBlankLoop.stopped,keyPractice_2.rt,textboxEndPractice_2.started,keyEndPractice_2.started,keyEndPractice_2.keys,keyEndPractice_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,8.619729899801314,space,1.6794013001490384,,,,,,,,,,,,,,,,,,,,,,,,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,darkblue,0,0,0,0,,,,,,,,,,,,,,,,10.310219699982554,11.414510200032964,11.414510200032964,11.414510200032964,11.414510200032964,11.414510200032964,11.414510200032964,11.414510200032964,11.414510200032964,14.442790899891406,14.442790899891406,14.442790899891406,14.442790899891406,14.442790899891406,14.442790899891406,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h36.50.107.wav,14.442790899891406,14.942786899860948,,,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,gold,0,1,1,1,,,,,,,,,,,,,,,,14.942786899860948,16.10958499996923,16.10958499996923,16.10958499996923,16.10958499996923,16.10958499996923,16.10958499996923,16.10958499996923,16.10958499996923,19.130914599867538,19.130914599867538,19.130914599867538,19.130914599867538,19.130914599867538,19.130914599867538,"['s', 'i', 'r', 'e', 'n', 'a']",0,sirena,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h36.54.800.wav,19.130914599867538,19.630898099858314,"[1.195620700251311, 1.327984900213778, 1.4585132002830505, 1.651022800244391, 1.7526851003058255, 1.8962174002081156]",,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,darkblue,0,2,2,2,,,,,,,,,,,,,,,,19.630898099858314,20.790757299866527,20.790757299866527,20.790757299866527,20.790757299866527,20.790757299866527,20.790757299866527,20.790757299866527,20.790757299866527,23.818925000028685,23.818925000028685,23.818925000028685,23.818925000028685,23.818925000028685,23.818925000028685,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h36.59.481.wav,23.818925000028685,,,,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,gold,0,3,3,3,,,,,,,,,,,,,,,,24.318990799831226,25.437282499857247,25.437282499857247,25.437282499857247,25.437282499857247,25.437282499857247,25.437282499857247,25.437282499857247,25.437282499857247,28.45844620000571,28.45844620000571,28.45844620000571,28.45844620000571,28.45844620000571,28.45844620000571,"['g', 'a', 'f', 'a', 's']",0,gafas,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h37.04.127.wav,28.45844620000571,28.95858470001258,"[1.2452353001572192, 1.4316333001479506, 1.5322925001382828, 1.6518936001230031, 1.81477260007523]",,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,gold,0,4,4,4,,,,,,,,,,,,,,,,28.95858470001258,30.132264399901032,30.132264399901032,30.132264399901032,30.132264399901032,30.132264399901032,30.132264399901032,30.132264399901032,30.132264399901032,33.15351119986735,33.15351119986735,33.15351119986735,33.15351119986735,33.15351119986735,33.15351119986735,"['r', 'e', 'i', 'n', 'a']",0,reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h37.08.823.wav,33.15351119986735,33.65356559981592,"[0.8351410001050681, 1.0049664999824017, 1.0946657001040876, 1.2869094000197947, 1.3925596000626683]",,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,gold,0,5,5,5,,,,,,,,,,,,,,,,33.65356559981592,34.85509939980693,34.85509939980693,34.85509939980693,34.85509939980693,34.85509939980693,34.85509939980693,34.85509939980693,34.85509939980693,37.876337999943644,37.876337999943644,37.876337999943644,37.876337999943644,37.876337999943644,37.876337999943644,"['r', 'a', 'n', 'a']",0,rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h37.13.546.wav,37.876337999943644,38.376411999808624,"[0.9857592002954334, 1.1366188002284616, 1.3980204002000391, 1.5067169002722949]",,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,darkblue,0,6,6,6,,,,,,,,,,,,,,,,38.376411999808624,39.48772730003111,39.48772730003111,39.48772730003111,39.48772730003111,39.48772730003111,39.48772730003111,39.48772730003111,39.48772730003111,42.51582989981398,42.51582989981398,42.51582989981398,42.51582989981398,42.51582989981398,42.51582989981398,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h37.18.179.wav,42.51582989981398,,,,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,gold,0,7,7,7,,,,,,,,,,,,,,,,43.015968199819326,44.0925010999199,44.0925010999199,44.0925010999199,44.0925010999199,44.0925010999199,44.0925010999199,44.0925010999199,44.0925010999199,47.11367330001667,47.11367330001667,47.11367330001667,47.11367330001667,47.11367330001667,47.11367330001667,"['t', 'o', 'r', 'o']",0,toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h37.22.782.wav,47.11367330001667,47.61371789989062,"[0.8793105999939144, 1.041691099992022, 1.1353649001102895, 1.2477422999218106]",,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
REPSWITCH1_Practice/PICTURE_110.png,mesa,SPEAK,darkblue,0,8,8,8,,,,,,,,,,,,,,,,47.61371789989062,48.725055599818006,48.725055599818006,48.725055599818006,48.725055599818006,48.725055599818006,48.725055599818006,48.725055599818006,48.725055599818006,51.75320659996942,51.75320659996942,51.75320659996942,51.75320659996942,51.75320659996942,51.75320659996942,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/120202_REPSWITCH1_Practice2_version2_2023-11-27_13h36.42.465_micPractice2v2_recorded\recording_micPractice2v2_2023-11-27_13h37.27.416.wav,51.75320659996942,,,,,,,120202,001,2023-11-27_13h36.42.465,REPSWITCH1_Practice2_version2,2022.2.4,143.9422621104591,
