image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l3.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l3.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
 ;;;;;;;;;;;;;;;;;;;;;9.0287001;11.5286779;11.5286779;11.5286779;11.5286779;space;3.2907976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;14.8346509;space;2.4831126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_663.png;columna;type;darkblue;filler;1;F;1;2;3;1;Extra6;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;17.4183168;18.4740715;18.4740715;18.4740715;18.4740715;18.4740715;18.4740715;18.4740715;18.4740715;['c', 'o', 'l', 'u', 'm', 'n', 'a'];0;[1.2446959004737437, 1.5160894002765417, 1.6586059001274407, 1.8649933002889156, 2.0282124001532793, 2.1637983000837266, 2.2415215000510216];columna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.27.238.wav;21.4952706;21.9953073;None;;;;;;;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;nontarget;2;NT;1;2;3;1;Stim4_Set1;1;switch;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;21.9953073;23.08577;23.08577;23.08577;23.08577;23.08577;23.08577;23.08577;23.08577;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.31.853.wav;26.1139131;;None;26.1139131;26.1139131;26.1139131;26.1139131;26.1139131;26.1139131;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;repeat;2;T;1;2;3;1;Stim4_Set1;0;None;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;26.6140281;27.6627975;27.6627975;27.6627975;27.6627975;27.6627975;27.6627975;27.6627975;27.6627975;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.36.430.wav;30.6839376;31.1840285;None;30.6839376;30.6839376;30.6839376;30.6839376;30.6839376;30.6839376;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;2;3;1;Stim3_Set4;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;31.1840285;32.3300299;32.3300299;32.3300299;32.3300299;32.3300299;32.3300299;32.3300299;32.3300299;['p', 'i', 'e', 'r'];0;[2.192247500177473, 2.4354143999516964, 2.508664600085467, 2.7108762999996543];pier;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.41.097.wav;35.3512555;35.8512956;None;35.3512555;35.3512555;35.3512555;35.3512555;35.3512555;35.3512555;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;nontarget;2;NT;1;2;3;1;Stim3_Set1;1;switch;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;35.8512956;36.9417269;36.9417269;36.9417269;36.9417269;36.9417269;36.9417269;36.9417269;36.9417269;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.45.710.wav;39.9699049;;None;39.9699049;39.9699049;39.9699049;39.9699049;39.9699049;39.9699049;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;repeat;2;T;1;2;3;1;Stim3_Set1;0;None;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;40.4699789;41.5534379;41.5534379;41.5534379;41.5534379;41.5534379;41.5534379;41.5534379;41.5534379;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.50.320.wav;44.5746998;45.0747533;None;44.5746998;44.5746998;44.5746998;44.5746998;44.5746998;44.5746998;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_673.png;tenedor;type;darkblue;filler;1;F;1;2;3;1;Extra5;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;45.0747533;46.2137679;46.2137679;46.2137679;46.2137679;46.2137679;46.2137679;46.2137679;46.2137679;['t', 'e', 'n', 'e', 'd', 'o', 'r'];0;[0.6984521998092532, 0.8150598001666367, 0.9410949000157416, 1.0163162001408637, 1.1992458999156952, 1.3258128999732435, 1.4364563999697566];tenedor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.54.981.wav;49.2419727;;None;49.2419727;49.2419727;49.2419727;49.2419727;49.2419727;49.2419727;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
REPSWITCH1/PICTURE_728.png;pulpo;speak;gold;filler;2;F;1;2;3;1;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;49.7420336;50.8324842;50.8324842;50.8324842;50.8324842;50.8324842;50.8324842;50.8324842;50.8324842;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/290103_REPSWITCH1_version1_list3_2023-12-05_09h31.12.909_micRespv1l3_recorded\recording_micRespv1l3_2023-12-05_09h31.59.599.wav;53.8606386;;None;53.8606386;53.8606386;53.8606386;53.8606386;53.8606386;53.8606386;;;;;;290103;1;2023-12-05_09h31.12.909;REPSWITCH1_version1_list3;2022.2.4;143.896279;
