image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v2.started,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,keyPractice_2.keys,keyPractice_2.corr,subjResponse,micPractice2v2.clip,textBlankLoop.started,textBlankLoop.stopped,keyPractice_2.rt,textboxEndPractice_2.started,keyEndPractice_2.started,keyEndPractice_2.keys,keyEndPractice_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,9.41355530009605,space,5.377371700014919,,,,,,,,,,,,,,,,,,,,,,,,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,darkblue,0,0,0,0,,,,,,,,,,,,,,,,14.801029599970207,15.815038200002164,15.815038200002164,15.815038200002164,15.815038200002164,15.815038200002164,15.815038200002164,15.815038200002164,15.815038200002164,18.843303400091827,18.843303400091827,18.843303400091827,18.843303400091827,18.843303400091827,18.843303400091827,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h29.41.886.wav,18.843303400091827,19.343290999997407,,,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,gold,0,1,1,1,,,,,,,,,,,,,,,,19.343290999997407,20.47547270008363,20.47547270008363,20.47547270008363,20.47547270008363,20.47547270008363,20.47547270008363,20.47547270008363,20.47547270008363,23.496636900119483,23.496636900119483,23.496636900119483,23.496636900119483,23.496636900119483,23.496636900119483,"['s', 'i', 'r', 'e', 'n', 'a']",0,sirena,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h29.46.544.wav,23.496636900119483,23.99670400004834,"[1.0484360998962075, 1.1256999000906944, 1.3997744999360293, 1.4307351999450475, 1.6873610999900848, 1.7715189999435097]",,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,darkblue,0,2,2,2,,,,,,,,,,,,,,,,23.99670400004834,25.121867100009695,25.121867100009695,25.121867100009695,25.121867100009695,25.121867100009695,25.121867100009695,25.121867100009695,25.121867100009695,28.150005400180817,28.150005400180817,28.150005400180817,28.150005400180817,28.150005400180817,28.150005400180817,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h29.51.191.wav,28.150005400180817,,,,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,gold,0,3,3,3,,,,,,,,,,,,,,,,28.650079500162974,29.754393000155687,29.754393000155687,29.754393000155687,29.754393000155687,29.754393000155687,29.754393000155687,29.754393000155687,29.754393000155687,32.7755984000396,32.7755984000396,32.7755984000396,32.7755984000396,32.7755984000396,32.7755984000396,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h29.55.822.wav,32.7755984000396,33.275700099999085,,,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,gold,0,4,4,4,,,,,,,,,,,,,,,,33.275700099999085,34.38002420007251,34.38002420007251,34.38002420007251,34.38002420007251,34.38002420007251,34.38002420007251,34.38002420007251,34.38002420007251,37.408193700015545,37.408193700015545,37.408193700015545,37.408193700015545,37.408193700015545,37.408193700015545,"['r', 'e', 'i', 'n', 'a']",0,reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h30.00.449.wav,37.408193700015545,37.9082614001818,"[1.606039100093767, 1.7960705000441521, 1.9156639999710023, 2.101048900047317, 2.16683020000346]",,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,gold,0,5,5,5,,,,,,,,,,,,,,,,37.9082614001818,38.9708993001841,38.9708993001841,38.9708993001841,38.9708993001841,38.9708993001841,38.9708993001841,38.9708993001841,38.9708993001841,41.99212750000879,41.99212750000879,41.99212750000879,41.99212750000879,41.99212750000879,41.99212750000879,"['r', 'a', 'n', 'a']",0,rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h30.05.040.wav,41.99212750000879,42.49218329996802,"[1.2349473999347538, 1.3266225999686867, 1.5751018000300974, 1.639877500012517]",,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,darkblue,0,6,6,6,,,,,,,,,,,,,,,,42.49218329996802,43.58952699997462,43.58952699997462,43.58952699997462,43.58952699997462,43.58952699997462,43.58952699997462,43.58952699997462,43.58952699997462,46.61078200000338,46.61078200000338,46.61078200000338,46.61078200000338,46.61078200000338,46.61078200000338,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h30.09.658.wav,46.61078200000338,47.11084520001896,,,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,gold,0,7,7,7,,,,,,,,,,,,,,,,47.11084520001896,48.20822890009731,48.20822890009731,48.20822890009731,48.20822890009731,48.20822890009731,48.20822890009731,48.20822890009731,48.20822890009731,51.2294199001044,51.2294199001044,51.2294199001044,51.2294199001044,51.2294199001044,51.2294199001044,"['t', 'o', 'r', 'o']",0,toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h30.14.275.wav,51.2294199001044,51.729494699975476,"[1.2474515999201685, 1.3361214001197368, 1.5292209999170154, 1.6378534000832587]",,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
REPSWITCH1_Practice/PICTURE_110.png,mesa,SPEAK,darkblue,0,8,8,8,,,,,,,,,,,,,,,,51.729494699975476,52.75045619998127,52.75045619998127,52.75045619998127,52.75045619998127,52.75045619998127,52.75045619998127,52.75045619998127,52.75045619998127,55.77864580019377,55.77864580019377,55.77864580019377,55.77864580019377,55.77864580019377,55.77864580019377,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice2_version2_2023-11-30_11h29.30.642_micPractice2v2_recorded\recording_micPractice2v2_2023-11-30_11h30.18.819.wav,55.77864580019377,,,,,,,180201,001,2023-11-30_11h29.30.642,REPSWITCH1_Practice2_version2,2022.2.4,144.00755752051833,
