image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,15.809298100066371,20.249809400062077,20.249809400062077,space,0.9566305999178439,,,,,,,,,,,12,001,2023-06-30_11h03.42.682,Fam,2022.2.4,60.052990771053224,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,0,0,22,,,,,,29.146047200076282,21.747735999990255,21.747735999990255,23.16490780003369,23.16490780003369,23.16490780003369,0.12693709996528924,26.48187290003989,28.981495700078085,D:\GitHub\experiment1\data/12_Fam_2023-06-30_11h03.42.682_micFam_recorded\recording_micFam_2023-06-30_11h04.01.739.wav,12,001,2023-06-30_11h03.42.682,Fam,2022.2.4,60.052990771053224,
REPSWITCH1_Practice/PICTURE_612.png,rana,0,1,1,32,,,,,,36.99397389998194,,29.513797600055113,30.796495100017637,30.796495100017637,30.796495100017637,0.14421759999822825,34.146842000074685,36.64669199998025,D:\GitHub\experiment1\data/12_Fam_2023-06-30_11h03.42.682_micFam_recorded\recording_micFam_2023-06-30_11h04.09.387.wav,12,001,2023-06-30_11h03.42.682,Fam,2022.2.4,60.052990771053224,
REPSWITCH1_Fam/PICTURE_178.png,puente,0,2,2,7,,,,,,44.675518100033514,,37.16291700000875,38.37792400002945,38.37792400002945,38.37792400002945,0.01011769997421652,41.86135080002714,44.362087100045756,D:\GitHub\experiment1\data/12_Fam_2023-06-30_11h03.42.682_micFam_recorded\recording_micFam_2023-06-30_11h04.17.097.wav,12,001,2023-06-30_11h03.42.682,Fam,2022.2.4,60.052990771053224,
REPSWITCH1_Fam/PICTURE_319.png,vaca,0,3,3,15,,,,,,,,44.87708210002165,45.94400170003064,45.94400170003064,45.94400170003064,0.0020086000440642238,49.42747530003544,51.94296090002172,D:\GitHub\experiment1\data/12_Fam_2023-06-30_11h03.42.682_micFam_recorded\recording_micFam_2023-06-30_11h04.24.679.wav,12,001,2023-06-30_11h03.42.682,Fam,2022.2.4,60.052990771053224,
,,,,,,,,,,,,,52.72370770003181,53.89222889998928,53.89222889998928,53.89222889998928,0.00298099999781698,57.39106599998195,,,,,,,,,
