image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v2.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v2.clip,textBlankLoop.started,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textBlankLoop.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,8.891771499998868,space,11.608285199850798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
,,,,,,,,,,,,,,,,,,,,,20.50884580006823,20.50884580006823,space,8.432874699821696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
,,,,,,,,,,,,,,,,,,,,,,,,,28.95442120009102,28.95442120009102,space,2.9472689998801798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,31.927084099967033,space,5.4044108998496085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,gold,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35135540016927,38.48361030011438,38.48361030011438,38.48361030011438,38.48361030011438,38.48361030011438,38.48361030011438,38.48361030011438,38.48361030011438,38.48361030011438,"['a', 'm', 'a', 'r', 'i']",0,"[2.174475599778816, 2.2701339998748153, 2.3605948998592794, 2.6984691999386996, 2.939656499773264]",amari,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice1_version2_2023-11-30_11h27.34.753_micPractice1v2_recorded\recording_micPractice1v2_2023-11-30_11h28.09.247.wav,41.51162220002152,,,,,,,,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,darkblue,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.01168180000968,43.088226299965754,43.088226299965754,43.088226299965754,43.088226299965754,43.088226299965754,43.088226299965754,43.088226299965754,43.088226299965754,43.088226299965754,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice1_version2_2023-11-30_11h27.34.753_micPractice1v2_recorded\recording_micPractice1v2_2023-11-30_11h28.13.853.wav,46.11640140018426,46.11640140018426,46.11640140018426,46.11640140018426,46.11640140018426,46.11640140018426,46.11640140018426,46.11640140018426,46.61646240018308,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.61646240018308,47.7276894999668,47.7276894999668,47.7276894999668,47.7276894999668,47.7276894999668,47.7276894999668,47.7276894999668,47.7276894999668,47.7276894999668,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice1_version2_2023-11-30_11h27.34.753_micPractice1v2_recorded\recording_micPractice1v2_2023-11-30_11h28.18.491.wav,50.7559462999925,50.7559462999925,50.7559462999925,50.7559462999925,50.7559462999925,50.7559462999925,50.7559462999925,50.7559462999925,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25593200000003,52.36729170009494,52.36729170009494,52.36729170009494,52.36729170009494,52.36729170009494,52.36729170009494,52.36729170009494,52.36729170009494,52.36729170009494,"['t', 'o']",0,"[2.5596642000600696, 2.6513841999694705]",to,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice1_version2_2023-11-30_11h27.34.753_micPractice1v2_recorded\recording_micPractice1v2_2023-11-30_11h28.23.130.wav,55.38841690006666,55.38841690006666,55.38841690006666,55.38841690006666,55.38841690006666,55.38841690006666,55.38841690006666,55.38841690006666,55.88850810006261,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,darkblue,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.88850810006261,57.12476829998195,57.12476829998195,57.12476829998195,57.12476829998195,57.12476829998195,57.12476829998195,57.12476829998195,57.12476829998195,57.12476829998195,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice1_version2_2023-11-30_11h27.34.753_micPractice1v2_recorded\recording_micPractice1v2_2023-11-30_11h28.27.888.wav,60.152949100127444,60.152949100127444,60.152949100127444,60.152949100127444,60.152949100127444,60.152949100127444,60.152949100127444,60.152949100127444,,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,gold,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.65306850010529,61.73648710013367,61.73648710013367,61.73648710013367,61.73648710013367,61.73648710013367,61.73648710013367,61.73648710013367,61.73648710013367,61.73648710013367,"['r', 'e', 'i', 'n', 'a']",0,"[1.7233790999744087, 1.7914042000193149, 2.1445289000403136, 2.3283607000485063, 2.391244600061327]",reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/180201_REPSWITCH1_Practice1_version2_2023-11-30_11h27.34.753_micPractice1v2_recorded\recording_micPractice1v2_2023-11-30_11h28.32.500.wav,64.75771729997359,64.75771729997359,64.75771729997359,64.75771729997359,64.75771729997359,64.75771729997359,64.75771729997359,64.75771729997359,65.2577790999785,,,,,180201,001,2023-11-30_11h27.34.753,REPSWITCH1_Practice1_version2,2022.2.4,144.02352805047903,
