trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,image,correctAns,respModal,frameColor,textInstrPractice_2.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.969038899987936,15.969038899987936,space,0.4961828999221325,,,,,,,,,,,,24,001,2023-06-27_12h02.16.073,REPSWITCH1_Practice_2_v2022.2.4,2022.2.4,60.03345066978084,
,,,,,,,,,,,,16.491486600018106,17.055770399980247,17.055770399980247,18.273165600025095,18.273165600025095,18.273165600025095,18.273165600025095,18.273165600025095,18.273165600025095,18.273165600025095,0.016139800078235567,,,,,,,
