image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micResp.clip,keyPause.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,34.81863460000022,36.80851659999462,37.309697199991206,37.309697199991206,space,1.0435383999720216,,,,,,,,,,,,,,,,,,11,001,2023-06-21_14h12.27.187,REPSWITCH_1,2022.2.5,60.02822526281716,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,nontarget,2,NT,1,Stim1_Set1,0,0,0,0,,43.52461680001579,,,,,39.33757689999766,39.33757689999766,40.73837010000716,40.73837010000716,40.73837010000716,40.73837010000716,40.73837010000716,40.73837010000716,40.73837010000716,0.07355520001146942,2.250084200000856,"['k', 'o', 'u', 'k', 'l', 'a']",0,"[0.9966697999916505, 1.1443289000017103, 1.454744499991648, 1.677795600000536, 1.813506900012726, 1.8955242999945767]",koukla,D:\GitHub\experiment1\data/11_REPSWITCH_1_2023-06-21_14h12.27.187_micResp_recorded\recording_micResp_2023-06-21_14h12.45.154.wav,None,11,001,2023-06-21_14h12.27.187,REPSWITCH_1,2022.2.5,60.02822526281716,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,repeat,2,T,1,Stim1_Set1,0,1,1,1,,48.23406429999159,,,,,,44.006810799997766,45.218335200013826,45.218335200013826,45.218335200013826,45.218335200013826,45.218335200013826,45.218335200013826,45.218335200013826,0.009340499993413687,2.01638549999916,"['m', 'u', 'n', 'e', 'c', 'a']",0,"[1.626567100000102, 1.860610599978827, 2.055836099985754, 2.1235654999909457, 2.544572699989658, 2.6372660999768414]",muneca,D:\GitHub\experiment1\data/11_REPSWITCH_1_2023-06-21_14h12.27.187_micResp_recorded\recording_micResp_2023-06-21_14h12.49.864.wav,None,11,001,2023-06-21_14h12.27.187,REPSWITCH_1,2022.2.5,60.02822526281716,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,filler,1,F,1,Stim1_Set4,0,2,2,2,,52.83138790001976,,,,,,48.722294100007275,49.94321920000948,49.94321920000948,49.94321920000948,49.94321920000948,49.94321920000948,49.94321920000948,49.94321920000948,0.13352060000761412,2.149805400025798,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,"[0.9725755999970715, 1.1336318000103347, 1.2198003999947105, 1.764734900003532, 1.9660072000115179, 2.1577472000208218, 2.4747935000050347]",manzana,D:\GitHub\experiment1\data/11_REPSWITCH_1_2023-06-21_14h12.27.187_micResp_recorded\recording_micResp_2023-06-21_14h12.54.463.wav,None,11,001,2023-06-21_14h12.27.187,REPSWITCH_1,2022.2.5,60.02822526281716,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,nontarget,2,NT,1,Stim2_Set1,0,3,3,3,,57.666871299996274,,,,,,53.32118289999198,54.65533440001309,54.65533440001309,54.65533440001309,54.65533440001309,54.65533440001309,54.65533440001309,54.65533440001309,0.01415380000253208,2.0163563000096474,"['p', 'o', 't', 'i', 'r', 'i']",0,"[1.675473899987992, 1.7798268999904394, 1.9790576999948826, 2.107669699995313, 2.2217350999999326, 2.3215788999805227]",potiri,D:\GitHub\experiment1\data/11_REPSWITCH_1_2023-06-21_14h12.27.187_micResp_recorded\recording_micResp_2023-06-21_14h12.59.294.wav,None,11,001,2023-06-21_14h12.27.187,REPSWITCH_1,2022.2.5,60.02822526281716,
,,,,,,,,,,,,,,,,,,,,58.15329200000269,,,,,,,,,,,,,,,,,,,,,,
