image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v2.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v2.clip,textBlankLoop.started,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textBlankLoop.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,9.528032200178131,space,13.334445299813524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
,,,,,,,,,,,,,,,,,,,,,22.87553930003196,22.87553930003196,space,8.145224000094458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
,,,,,,,,,,,,,,,,,,,,,,,,,31.02939740009606,31.02939740009606,space,2.607195599935949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,33.66169840004295,space,7.817150799790397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,gold,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.48919830005616,42.56565889995545,42.56565889995545,42.56565889995545,42.56565889995545,42.56565889995545,42.56565889995545,42.56565889995545,42.56565889995545,42.56565889995545,"['r', 'a', 'n']",0,"[2.4714911999180913, 2.769530799938366, 2.9372988999821246]",ran,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Practice1_version2_2023-11-28_13h10.48.709_micPractice1v2_recorded\recording_micPractice1v2_2023-11-28_13h11.26.649.wav,45.59390039998107,,,,,,,,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,darkblue,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.09396450011991,47.14271769998595,47.14271769998595,47.14271769998595,47.14271769998595,47.14271769998595,47.14271769998595,47.14271769998595,47.14271769998595,47.14271769998595,"['n', 'u']",0,"[1.0639875999186188, 1.276532599935308]",nu,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Practice1_version2_2023-11-28_13h10.48.709_micPractice1v2_recorded\recording_micPractice1v2_2023-11-28_13h11.31.228.wav,50.170819899998605,50.170819899998605,50.170819899998605,50.170819899998605,50.170819899998605,50.170819899998605,50.170819899998605,50.170819899998605,50.670883800135925,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.670883800135925,51.76129309996031,51.76129309996031,51.76129309996031,51.76129309996031,51.76129309996031,51.76129309996031,51.76129309996031,51.76129309996031,51.76129309996031,"['t', 'o', 'r', 'o']",0,"[1.621722900075838, 1.9768113000318408, 2.1531474001239985, 2.277644299902022]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Practice1_version2_2023-11-28_13h10.48.709_micPractice1v2_recorded\recording_micPractice1v2_2023-11-28_13h11.35.845.wav,54.78945720009506,54.78945720009506,54.78945720009506,54.78945720009506,54.78945720009506,54.78945720009506,54.78945720009506,54.78945720009506,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.289515800075606,56.324381000129506,56.324381000129506,56.324381000129506,56.324381000129506,56.324381000129506,56.324381000129506,56.324381000129506,56.324381000129506,56.324381000129506,"['t', 'o', 'r', 'o']",0,"[1.3829624999780208, 1.885925899958238, 2.079216399928555, 2.31669249990955]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Practice1_version2_2023-11-28_13h10.48.709_micPractice1v2_recorded\recording_micPractice1v2_2023-11-28_13h11.40.407.wav,59.34563170000911,59.34563170000911,59.34563170000911,59.34563170000911,59.34563170000911,59.34563170000911,59.34563170000911,59.34563170000911,59.84569380013272,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,darkblue,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.84569380013272,60.963944300077856,60.963944300077856,60.963944300077856,60.963944300077856,60.963944300077856,60.963944300077856,60.963944300077856,60.963944300077856,60.963944300077856,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Practice1_version2_2023-11-28_13h10.48.709_micPractice1v2_recorded\recording_micPractice1v2_2023-11-28_13h11.45.049.wav,63.99213100015186,63.99213100015186,63.99213100015186,63.99213100015186,63.99213100015186,63.99213100015186,63.99213100015186,63.99213100015186,,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,gold,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.49221349996515,65.64505090005696,65.64505090005696,65.64505090005696,65.64505090005696,65.64505090005696,65.64505090005696,65.64505090005696,65.64505090005696,65.64505090005696,"['r', 'e', 'i', 'n', 'a']",0,"[1.1906195001211017, 1.4060404999181628, 1.5733459999319166, 1.7706886001396924, 1.8753045999910682]",reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Practice1_version2_2023-11-28_13h10.48.709_micPractice1v2_recorded\recording_micPractice1v2_2023-11-28_13h11.49.730.wav,68.67324759997427,68.67324759997427,68.67324759997427,68.67324759997427,68.67324759997427,68.67324759997427,68.67324759997427,68.67324759997427,69.17336839996278,,,,,140203,001,2023-11-28_13h10.48.709,REPSWITCH1_Practice1_version2,2022.2.4,143.9862004452087,
