image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v2.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v2.clip,textBlankLoop.started,textBlankLoop.stopped,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,9.623799899825826,space,19.038675600197166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
,,,,,,,,,,,,,,,,,,,,,28.673891299869865,28.673891299869865,space,5.646593100158498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
,,,,,,,,,,,,,,,,,,,,,,,,,34.327431599842384,34.327431599842384,space,2.1653295001015067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,36.51522099995054,space,3.9176819000858814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,gold,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.45325649995357,41.5992310999427,41.5992310999427,41.5992310999427,41.5992310999427,41.5992310999427,41.5992310999427,41.5992310999427,41.5992310999427,41.5992310999427,"['r', 'a', 'n', 'a']",0,"[1.3611016001086682, 1.462723399978131, 1.7170916001778096, 1.8181601001415402]",rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/100201_REPSWITCH1_Practice1_version2_2023-11-23_12h41.28.477_micPractice1v2_recorded\recording_micPractice1v2_2023-11-23_12h42.05.349.wav,44.62044039997272,45.12049779994413,,,,,,,,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,darkblue,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.12049779994413,46.183222599793226,46.183222599793226,46.183222599793226,46.183222599793226,46.183222599793226,46.183222599793226,46.183222599793226,46.183222599793226,46.183222599793226,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/100201_REPSWITCH1_Practice1_version2_2023-11-23_12h41.28.477_micPractice1v2_recorded\recording_micPractice1v2_2023-11-23_12h42.09.936.wav,49.21139919990674,49.71140339993872,49.21139919990674,49.21139919990674,49.21139919990674,49.21139919990674,49.21139919990674,49.21139919990674,49.21139919990674,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.71140339993872,50.794842900009826,50.794842900009826,50.794842900009826,50.794842900009826,50.794842900009826,50.794842900009826,50.794842900009826,50.794842900009826,50.794842900009826,"['t', 'o', 'r', 'o']",0,"[0.9526796001009643, 1.3968529000412673, 1.6229575001634657, 1.7000266001559794]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/100201_REPSWITCH1_Practice1_version2_2023-11-23_12h41.28.477_micPractice1v2_recorded\recording_micPractice1v2_2023-11-23_12h42.14.546.wav,53.82309339987114,,53.82309339987114,53.82309339987114,53.82309339987114,53.82309339987114,53.82309339987114,53.82309339987114,53.82309339987114,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.32311040000059,55.448240499943495,55.448240499943495,55.448240499943495,55.448240499943495,55.448240499943495,55.448240499943495,55.448240499943495,55.448240499943495,55.448240499943495,"['t', 'o', 'r', 'o']",0,"[1.380256700096652, 1.5739649999886751, 1.688533800188452, 1.7872369000688195]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/100201_REPSWITCH1_Practice1_version2_2023-11-23_12h41.28.477_micPractice1v2_recorded\recording_micPractice1v2_2023-11-23_12h42.19.198.wav,58.46944489981979,58.96954859979451,58.46944489981979,58.46944489981979,58.46944489981979,58.46944489981979,58.46944489981979,58.46944489981979,58.46944489981979,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,darkblue,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96954859979451,60.00439169979654,60.00439169979654,60.00439169979654,60.00439169979654,60.00439169979654,60.00439169979654,60.00439169979654,60.00439169979654,60.00439169979654,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/100201_REPSWITCH1_Practice1_version2_2023-11-23_12h41.28.477_micPractice1v2_recorded\recording_micPractice1v2_2023-11-23_12h42.23.755.wav,63.03258030000143,,63.03258030000143,63.03258030000143,63.03258030000143,63.03258030000143,63.03258030000143,63.03258030000143,63.03258030000143,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,gold,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.53266809997149,64.64388569979928,64.64388569979928,64.64388569979928,64.64388569979928,64.64388569979928,64.64388569979928,64.64388569979928,64.64388569979928,64.64388569979928,"['r', 'e', 'i', 'n', 'a']",0,"[1.0399094000458717, 1.117579400073737, 1.441373199922964, 1.62901800009422, 1.6540250000543892]",reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/100201_REPSWITCH1_Practice1_version2_2023-11-23_12h41.28.477_micPractice1v2_recorded\recording_micPractice1v2_2023-11-23_12h42.28.395.wav,67.67208029981703,68.1721271998249,67.67208029981703,67.67208029981703,67.67208029981703,67.67208029981703,67.67208029981703,67.67208029981703,67.67208029981703,,,,,100201,001,2023-11-23_12h41.28.477,REPSWITCH1_Practice1_version2,2022.2.4,143.87536936220658,
