image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,polygonWhiteFam.stopped,imageFam.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,32.85802310006693,34.85713639995083,34.85713639995083,space,10.234310500090942,,,,,,,,,,,,,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_30.png,granja,0,0,0,14,,,,,,45.10848729987629,46.24756049993448,46.24756049993448,46.24756049993448,46.24756049993448,49.73407920007594,52.234424100024626,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h31.45.557.wav,52.27608110010624,52.7761426998768,,,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_271.png,conejo,0,1,1,13,,,,,,52.7761426998768,53.929062200011685,53.929062200011685,53.929062200011685,53.929062200011685,57.42260119994171,59.92298100003973,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h31.53.242.wav,59.95764039992355,60.45772919990122,59.95764039992355,59.95764039992355,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_338.png,regalo,0,2,2,17,,,,,,60.45772919990122,61.624543299898505,61.624543299898505,61.624543299898505,61.624543299898505,65.11804679990746,67.61837889999151,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.00.937.wav,67.65314120007679,68.15322949993424,67.65314120007679,67.65314120007679,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_12.png,sirena,0,3,3,38,,,,,,68.15322949993424,69.36859379988164,69.36859379988164,69.36859379988164,69.36859379988164,72.86213449994102,75.36245499993674,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.08.680.wav,75.39717460004613,75.89723669993691,75.39717460004613,75.39717460004613,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_610.png,miel,0,4,4,27,,,,,,75.89723669993691,76.97375530004501,76.97375530004501,76.97375530004501,76.97375530004501,80.4672697999049,82.9676771000959,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.16.285.wav,83.00230080005713,83.50237639993429,83.00230080005713,83.00230080005713,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_391.png,cadena,0,5,5,40,,,,,,83.50237639993429,84.54418469988741,84.54418469988741,84.54418469988741,84.54418469988741,88.03767409990542,90.53803689987399,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.23.856.wav,90.5727440000046,91.07287509995513,90.5727440000046,90.5727440000046,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_19.png,pavo,0,6,6,8,,,,,,91.07287509995513,92.1701960999053,92.1701960999053,92.1701960999053,92.1701960999053,95.66367679997347,98.16404230007902,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.31.482.wav,98.1987594999373,98.69880439992994,98.1987594999373,98.1987594999373,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_135.png,traje,0,7,7,1,,,,,,98.69880439992994,99.7128377999179,99.7128377999179,99.7128377999179,99.7128377999179,103.20636150008067,105.7066627999302,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.39.025.wav,105.74141880008392,106.24147669994272,105.74141880008392,105.74141880008392,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
REPSWITCH1_Fam/PICTURE_264.png,mano,0,8,8,12,,,,,,106.24147669994272,107.29029670008458,107.29029670008458,107.29029670008458,107.29029670008458,110.78369889990427,113.2840718999505,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Fam_2023-11-22_13h31.24.123_micFam_recorded\recording_micFam_2023-11-22_13h32.46.603.wav,113.31884329998866,113.81890599988401,113.31884329998866,113.31884329998866,,,,,090101,001,2023-11-22_13h31.24.123,REPSWITCH1_Fam,2022.2.4,143.96277664740532,
