trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,textWelcome.started,textBlank500.started,textInstrMain1.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textInstrMain2.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,19.929399700136855,21.943559400038794,22.443600400118157,22.443600400118157,space,7.705036100000143,,,,,,,,,,,,,,,,,,,55,001,2023-07-03_15h30.32.495,REPSWITCH1_v2022.2.4,2022.2.4,59.67623258949157,
,,,,,,,,,,,,,,,,,,,,,30.174910200061277,30.174910200061277,space,2.5388436999637634,,,,,,,,,,,,,,,55,001,2023-07-03_15h30.32.495,REPSWITCH1_v2022.2.4,2022.2.4,59.67623258949157,
,,,,,,,,,,,,,,,,32.7408569001127,,,,,,,,,33.35616310010664,33.35616310010664,34.590320700081065,34.590320700081065,34.590320700081065,34.590320700081065,34.590320700081065,34.590320700081065,34.590320700081065,0.10586289991624653,"['p', 'u', 'e', 'n', 't', 'e']",0,"[1.1190167001914233, 1.3602018000092357, 1.4882639001589268, 1.6278516000602394, 1.7456188001669943, 1.8486421001143754]",puente,,,,,,,
