image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,polygonWhiteFam.stopped,imageFam.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1_Fam/PICTURE_614.png,reina,0,21,21,36,,,,,,181.6332767000422,182.70984190003946,182.70984190003946,182.70984190003946,182.70984190003946,186.20331809995696,188.7036985999439,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h05.40.944.wav,188.7384705999866,189.23846019990742,188.7384705999866,188.7384705999866,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_391.png,cadena,0,22,22,40,,,,,,189.23846019990742,190.3844361999072,190.3844361999072,190.3844361999072,190.3844361999072,193.87795819994062,196.37825979990885,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h05.48.618.wav,196.4130871000234,196.91304940008558,196.4130871000234,196.4130871000234,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_552.png,manzana,0,23,23,25,,,,,,196.91304940008558,198.0243609000463,198.0243609000463,198.0243609000463,198.0243609000463,201.51784570002928,204.0181507000234,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h05.56.258.wav,204.05288639990613,204.55293940007687,204.05288639990613,204.05288639990613,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_381.png,fresa,0,24,24,19,,,,,,204.55293940007687,205.56697460007854,205.56697460007854,205.56697460007854,205.56697460007854,209.06048949994147,211.56082360004075,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.03.800.wav,211.5955431999173,212.09562149993144,211.5955431999173,211.5955431999173,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_175.png,pintor,0,25,25,6,,,,,,212.09562149993144,213.2138614000287,213.2138614000287,213.2138614000287,213.2138614000287,216.7073170999065,219.20769189996645,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.11.448.wav,219.2424588999711,219.74245160003193,219.2424588999711,219.2424588999711,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_8.png,pierna,0,26,26,31,,,,,,219.74245160003193,220.88847250002436,220.88847250002436,220.88847250002436,220.88847250002436,224.38194480002858,226.88225549994968,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.19.123.wav,226.92394130001776,227.42403650004417,226.92394130001776,226.92394130001776,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_646.png,tronco,0,27,27,42,,,,,,227.42403650004417,228.47969900001772,228.47969900001772,228.47969900001772,228.47969900001772,231.97319629997946,234.47353739989921,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.26.714.wav,234.50825829990208,235.0083626001142,234.50825829990208,234.50825829990208,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_599.png,nube,0,28,28,33,,,,,,235.0083626001142,236.2515914000105,236.2515914000105,236.2515914000105,236.2515914000105,239.74504909990355,242.24540810007602,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.34.484.wav,242.28018469992094,242.78015940007754,242.28018469992094,242.28018469992094,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,29,29,22,,,,,,242.78015940007754,243.9886950000655,243.9886950000655,243.9886950000655,243.9886950000655,247.4821778999176,249.98261040006764,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.42.223.wav,250.01731200003996,250.51731509994715,250.01731200003996,250.01731200003996,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_128.png,muñeca,0,30,30,0,,,,,,250.51731509994715,251.6425264000427,251.6425264000427,251.6425264000427,251.6425264000427,255.1359832000453,257.6362817999907,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.49.876.wav,257.67101739998907,258.17107410007156,257.67101739998907,257.67101739998907,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_663.png,columna,0,31,31,43,,,,,,258.17107410007156,259.21994190011173,259.21994190011173,259.21994190011173,259.21994190011173,262.71335559990257,265.2136651999317,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h06.57.453.wav,265.2484222999774,265.7484764000401,265.2484222999774,265.2484222999774,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_610.png,miel,0,32,32,27,,,,,,265.7484764000401,266.8180494001135,266.8180494001135,266.8180494001135,266.8180494001135,270.3115805000998,272.8118726001121,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.05.052.wav,272.8466443999205,273.3467759001069,272.8466443999205,272.8466443999205,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_687.png,camisa,0,33,33,28,,,,,,273.3467759001069,274.41627170005813,274.41627170005813,274.41627170005813,274.41627170005813,277.9098553999793,280.4101038998924,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.12.649.wav,280.44493720005266,280.9449211000465,280.44493720005266,280.44493720005266,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,34,34,11,,,,,,280.9449211000465,281.97281579999253,281.97281579999253,281.97281579999253,281.97281579999253,285.46642339997925,287.96674400009215,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.20.207.wav,288.001474800054,288.50146479997784,288.001474800054,288.001474800054,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_135.png,traje,0,35,35,1,,,,,,288.50146479997784,289.6474343999289,289.6474343999289,289.6474343999289,289.6474343999289,293.14097520010546,295.6412861000281,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.27.881.wav,295.67602299991995,296.17604580009356,295.67602299991995,295.67602299991995,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_319.png,vaca,0,36,36,15,,,,,,296.17604580009356,297.391561599914,297.391561599914,297.391561599914,297.391561599914,300.8850136999972,303.3853658000007,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.35.625.wav,303.4200508999638,303.9201267999597,303.4200508999638,303.4200508999638,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,37,37,5,,,,,,303.9201267999597,304.99669459997676,304.99669459997676,304.99669459997676,304.99669459997676,308.4901721000206,310.99052120000124,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.43.230.wav,311.02524839993566,311.52538789995015,311.02524839993566,311.02524839993566,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,38,38,30,,,,,,311.52538789995015,312.56713630002923,312.56713630002923,312.56713630002923,312.56713630002923,316.0605943999253,318.5609563998878,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.50.800.wav,318.5956925000064,319.0958308998961,318.5956925000064,318.5956925000064,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_340.png,espejo,0,39,39,39,,,,,,319.0958308998961,320.23480900004506,320.23480900004506,320.23480900004506,320.23480900004506,323.7283191001043,326.2286471000407,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h07.58.469.wav,326.26334109995514,326.7634290000424,326.26334109995514,326.26334109995514,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_338.png,regalo,0,40,40,17,,,,,,326.7634290000424,327.84695970010944,327.84695970010944,327.84695970010944,327.84695970010944,331.34040939994156,333.8408135001082,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h08.06.081.wav,333.87547830003314,334.37553180009127,333.87547830003314,333.87547830003314,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_199.png,falda,0,41,41,9,,,,,,334.37553180009127,335.4868097999133,335.4868097999133,335.4868097999133,335.4868097999133,338.98030070005916,341.4805934999604,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h08.13.720.wav,341.51535889995284,342.01548879989423,341.51535889995284,341.51535889995284,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_35.png,oreja,0,42,42,18,,,,,,342.01548879989423,343.0225720999297,343.0225720999297,343.0225720999297,343.0225720999297,346.51607039989904,349.01641890010796,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h08.21.257.wav,349.0511109000072,349.55111119989306,349.0511109000072,349.0511109000072,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_178.png,puente,0,43,43,7,,,,,,349.55111119989306,350.6832391999196,350.6832391999196,350.6832391999196,350.6832391999196,354.17675679991953,356.6770430000033,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h08.28.917.wav,356.71186830010265,357.2118534001056,356.71186830010265,356.71186830010265,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
REPSWITCH1_Fam/PICTURE_612.png,rana,0,44,44,32,,,,,,357.2118534001056,358.26058800006285,358.26058800006285,358.26058800006285,358.26058800006285,361.75410449993797,364.2545237999875,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/140203_REPSWITCH1_Fam_2023-11-28_13h02.42.397_micFam_recorded\recording_micFam_2023-11-28_13h08.36.494.wav,364.28921550000086,364.78920800006017,364.28921550000086,364.28921550000086,,,,,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
,,,,,,,,,,,,,,,,,,,,,,,364.78920800006017,364.78920800006017,space,3.1380067002028227,140203,001,2023-11-28_13h02.42.397,REPSWITCH1_Fam,2022.2.4,144.04302856600256,
