image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l3.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv2l3.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,10.256973199546337,12.754934899508953,12.754934899508953,12.754934899508953,12.754934899508953,space,5.034193300642073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,17.804205499589443,space,0.7304498003795743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_663.png,columna,type,gold,filler,1,F,1,2,3,2,Extra6,0,None,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,18.63771429937333,19.728109899908304,19.728109899908304,19.728109899908304,19.728109899908304,19.728109899908304,19.728109899908304,19.728109899908304,19.728109899908304,"['c', 'o']",0,"[2.1249543000012636, 2.4562029000371695]",co,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h38.50.839.wav,22.749281900003552,23.249378900043666,None,,,,,,,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_128.png,muñeca,speak,darkblue,nontarget,2,NT,1,2,3,2,Stim4_Set1,1,switch,2,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,23.249378900043666,24.45095739979297,24.45095739979297,24.45095739979297,24.45095739979297,24.45095739979297,24.45095739979297,24.45095739979297,24.45095739979297,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h38.55.565.wav,27.479065000079572,,None,27.479065000079572,27.479065000079572,27.479065000079572,27.479065000079572,27.479065000079572,27.479065000079572,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_128.png,muñeca,speak,darkblue,repeat,2,T,1,2,3,2,Stim4_Set1,0,None,3,2,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,27.979166800156236,29.034916299395263,29.034916299395263,29.034916299395263,29.034916299395263,29.034916299395263,29.034916299395263,29.034916299395263,29.034916299395263,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h39.00.150.wav,32.06303089950234,32.563099700026214,None,32.06303089950234,32.06303089950234,32.06303089950234,32.06303089950234,32.06303089950234,32.06303089950234,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_8.png,pierna,type,gold,filler,1,F,1,2,3,2,Stim3_Set4,0,None,4,3,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,32.563099700026214,33.653523500077426,33.653523500077426,33.653523500077426,33.653523500077426,33.653523500077426,33.653523500077426,33.653523500077426,33.653523500077426,"['p', 'i', 'e', 'r']",0,"[1.2637969003990293, 2.2940194001421332, 2.4614645997062325, 2.608949400484562]",pier,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h39.04.768.wav,36.67475179955363,37.174804399721324,None,36.67475179955363,36.67475179955363,36.67475179955363,36.67475179955363,36.67475179955363,36.67475179955363,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_135.png,traje,speak,darkblue,nontarget,2,NT,1,2,3,2,Stim3_Set1,1,switch,5,4,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,37.174804399721324,38.20271770004183,38.20271770004183,38.20271770004183,38.20271770004183,38.20271770004183,38.20271770004183,38.20271770004183,38.20271770004183,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h39.09.318.wav,41.223967699334025,41.72402250021696,None,41.223967699334025,41.223967699334025,41.223967699334025,41.223967699334025,41.223967699334025,41.223967699334025,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_135.png,traje,speak,darkblue,repeat,2,T,1,2,3,2,Stim3_Set1,0,None,6,5,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,41.72402250021696,42.81449539959431,42.81449539959431,42.81449539959431,42.81449539959431,42.81449539959431,42.81449539959431,42.81449539959431,42.81449539959431,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h39.13.930.wav,45.84259669948369,,None,45.84259669948369,45.84259669948369,45.84259669948369,45.84259669948369,45.84259669948369,45.84259669948369,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_673.png,tenedor,type,gold,filler,1,F,1,2,3,2,Extra5,0,None,7,6,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,46.34267049934715,47.41919879987836,47.41919879987836,47.41919879987836,47.41919879987836,47.41919879987836,47.41919879987836,47.41919879987836,47.41919879987836,"['t', 'e', 'n', 'e', 'd', 'o', 'r']",0,"[1.0170782003551722, 1.249223600141704, 1.3668298004195094, 1.4710980001837015, 1.6825769003480673, 1.758624100126326, 1.8845589002594352]",tenedor,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h39.18.534.wav,50.44044610019773,50.940553199499846,None,50.44044610019773,50.44044610019773,50.44044610019773,50.44044610019773,50.44044610019773,50.44044610019773,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
REPSWITCH1/PICTURE_728.png,pulpo,speak,darkblue,filler,2,F,1,2,3,2,Stim8_Set4,0,None,8,7,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,50.940553199499846,52.051824799738824,52.051824799738824,52.051824799738824,52.051824799738824,52.051824799738824,52.051824799738824,52.051824799738824,52.051824799738824,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/460203_REPSWITCH1_version2_list3_2024-01-24_16h38.36.496_micRespv2l3_recorded\recording_micRespv2l3_2024-01-24_16h39.23.166.wav,55.07302179932594,55.57312879990786,None,55.07302179932594,55.07302179932594,55.07302179932594,55.07302179932594,55.07302179932594,55.07302179932594,,,,,,460203,001,2024-01-24_16h38.36.496,REPSWITCH1_version2_list3,2022.2.4,144.01585381510324,
