image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l3.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l3.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;10.211243099998683;12.709761900012381;12.709761900012381;12.709761900012381;12.709761900012381;space;2.6727399000665173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;15.397540399921127;space;1.9444849999854341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_663.png;columna;type;darkblue;filler;1;F;1;2;3;1;Extra6;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;17.432541199959815;18.536870099953376;18.536870099953376;18.536870099953376;18.536870099953376;18.536870099953376;18.536870099953376;18.536870099953376;18.536870099953376;['c', 'o', 'l', 'u', 'm', 'n', 'a'];0;[1.2833244999637827, 1.3792817000066862, 1.5517119000433013, 1.7673164999578148, 1.9819388999603689, 2.1618355000391603, 2.293399899965152];columna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.22.409.wav;21.558060799958184;22.05812049994711;None;;;;;;;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;nontarget;2;NT;1;2;3;1;Stim4_Set1;1;switch;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;22.05812049994711;23.16941859992221;23.16941859992221;23.16941859992221;23.16941859992221;23.16941859992221;23.16941859992221;23.16941859992221;23.16941859992221;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.27.046.wav;26.19758259993978;;None;26.19758259993978;26.19758259993978;26.19758259993978;26.19758259993978;26.19758259993978;26.19758259993978;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;repeat;2;T;1;2;3;1;Stim4_Set1;0;None;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;26.697639900026843;27.774170399992727;27.774170399992727;27.774170399992727;27.774170399992727;27.774170399992727;27.774170399992727;27.774170399992727;27.774170399992727;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.31.651.wav;30.79542149999179;31.295463199960068;None;30.79542149999179;30.79542149999179;30.79542149999179;30.79542149999179;30.79542149999179;30.79542149999179;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;2;3;1;Stim3_Set4;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;31.295463199960068;32.413673399947584;32.413673399947584;32.413673399947584;32.413673399947584;32.413673399947584;32.413673399947584;32.413673399947584;32.413673399947584;['p', 'i', 'e', 'r', 'n', 'a'];0;[0.8611621999880299, 1.0625602999934927, 1.2240124000236392, 1.3566528999945149, 1.644760400056839, 1.7865516000892967];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.36.290.wav;35.434855700004846;35.93495579995215;None;35.434855700004846;35.434855700004846;35.434855700004846;35.434855700004846;35.434855700004846;35.434855700004846;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;nontarget;2;NT;1;2;3;1;Stim3_Set1;1;switch;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;35.93495579995215;36.98379440000281;36.98379440000281;36.98379440000281;36.98379440000281;36.98379440000281;36.98379440000281;36.98379440000281;36.98379440000281;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.40.861.wav;40.01190569996834;;None;40.01190569996834;40.01190569996834;40.01190569996834;40.01190569996834;40.01190569996834;40.01190569996834;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;repeat;2;T;1;2;3;1;Stim3_Set1;0;None;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;40.5119383999845;41.6718195999274;41.6718195999274;41.6718195999274;41.6718195999274;41.6718195999274;41.6718195999274;41.6718195999274;41.6718195999274;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.45.548.wav;44.69301869999617;45.19308460003231;None;44.69301869999617;44.69301869999617;44.69301869999617;44.69301869999617;44.69301869999617;44.69301869999617;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_673.png;tenedor;type;darkblue;filler;1;F;1;2;3;1;Extra5;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;45.19308460003231;46.325205000001006;46.325205000001006;46.325205000001006;46.325205000001006;46.325205000001006;46.325205000001006;46.325205000001006;46.325205000001006;['t', 'e', 'n', 'e', 'd', 'r', 'backspace', 'o', 'r'];0;[0.8955286999698728, 0.9972138999728486, 1.1427144999615848, 1.2583435999695212, 1.4906475000316277, 1.7598577999742702, 2.230800800025463, 2.7065266999416053, 2.840371900005266];tenedor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.50.202.wav;49.35337949998211;;None;49.35337949998211;49.35337949998211;49.35337949998211;49.35337949998211;49.35337949998211;49.35337949998211;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
REPSWITCH1/PICTURE_728.png;pulpo;speak;gold;filler;2;F;1;2;3;1;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;49.853444800013676;50.91608220001217;50.91608220001217;50.91608220001217;50.91608220001217;50.91608220001217;50.91608220001217;50.91608220001217;50.91608220001217;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_version1_list3_2023-11-16_13h44.09.201_micRespv1l3_recorded\recording_micRespv1l3_2023-11-16_13h44.54.793.wav;53.94425269996282;;None;53.94425269996282;53.94425269996282;53.94425269996282;53.94425269996282;53.94425269996282;53.94425269996282;;;;;;050103;001;2023-11-16_13h44.09.201;REPSWITCH1_version1_list3;2022.2.4;143.94806357219196;
