trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,13.633493900066242,15.648075900040567,16.16301660006866,16.16301660006866,16.16301660006866,16.16301660006866,space,0.5901510997209698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916563,001,2023-07-04_12h18.22.051,REPSWITCH1_v2022.2.4,2022.2.4,59.8778372125022,
,,,,,,,,,,,,,,,,,,,,,,,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,16.79645030014217,space,0.419964499771595,,,,,,,,,,,,,,916563,001,2023-07-04_12h18.22.051,REPSWITCH1_v2022.2.4,2022.2.4,59.8778372125022,
,,,,,,,,,,,,,,,,17.246981300180778,,,,,,,,,,,,,,,,,,,,,,17.862587900133803,19.046539900125936,19.046539900125936,19.046539900125936,19.046539900125936,19.046539900125936,19.046539900125936,19.046539900125936,0.003377400105819106,"['p', 'u', 'e', 'n', 't', 'e']",0,"[2.125224799849093, 2.3219790998846292, 2.4434936998877674, 2.556002999888733, 2.651799599872902, 2.7406673999503255]",puente,,,,,,,
