trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,image,correctAns,respModal,frameColour,repSwitch,sequence,target,stimulus,textWelcome.started,textBlank500.started,textInstructions.started,keyInstructions.started,keyInstructions.keys,keyInstructions.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonText.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.919396599987522,13.917021100001875,14.417608899995685,14.417608899995685,space,1.8762768000015058,,,,,,,,,,,,,001,2023-05-08_16h27.40.258,REPSWITCH_1,2022.2.5,60.02357725899697,
,,,,,,,,,,,,,16.316511399985757,,,,,16.848263799998676,16.848263799998676,18.065981099993223,18.065981099993223,18.065981099993223,18.065981099993223,18.065981099993223,18.065981099993223,18.065981099993223,0.00388179998844862,2.0334827000042424,,,,,,,
