image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l2.started,keyResp.keys,keyResp.corr,subjResponse,micRespv2l2.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.rt,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_719.png,baño,type,gold,filler,1,F,1,3,2,2,Stim2_Set4,0,None,9,8,9,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,58.4473136998713,59.58642200008035,59.58642200008035,59.58642200008035,59.58642200008035,59.58642200008035,59.58642200008035,59.58642200008035,59.58642200008035,"['b', 'a', 'ñ', 'o']",0,baño,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.01.399.wav,62.60757960006595,63.10763300023973,None,62.60757960006595,62.60757960006595,62.60757960006595,62.60757960006595,62.60757960006595,62.60757960006595,"[1.110941999591887, 1.2454539993777871, 1.6069826995953918, 1.7734319996088743]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_169.png,espalda,speak,darkblue,nontarget,2,NT,1,3,2,2,Stim8_Set1,0,None,10,9,10,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,63.10763300023973,64.23276040051132,64.23276040051132,64.23276040051132,64.23276040051132,64.23276040051132,64.23276040051132,64.23276040051132,64.23276040051132,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.06.047.wav,67.26093150023371,,None,67.26093150023371,67.26093150023371,67.26093150023371,67.26093150023371,67.26093150023371,67.26093150023371,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_169.png,espalda,type,gold,switch,1,T,1,3,2,2,Stim8_Set1,0,None,11,10,11,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,67.76103200018406,68.79586029984057,68.79586029984057,68.79586029984057,68.79586029984057,68.79586029984057,68.79586029984057,68.79586029984057,68.79586029984057,"['e', 's', 'p', 'a', 'l', 'd', 'a']",0,espalda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.10.608.wav,71.81710720062256,72.31716870050877,None,71.81710720062256,71.81710720062256,71.81710720062256,71.81710720062256,71.81710720062256,71.81710720062256,"[1.1821571998298168, 1.393669799901545, 1.533797299489379, 1.66954099945724, 1.7592426994815469, 2.0711618000641465, 2.165734499692917]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_687.png,camisa,type,gold,filler,1,F,1,3,2,2,Stim5_Set4,0,None,12,11,12,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,72.31716870050877,73.48396230023354,73.48396230023354,73.48396230023354,73.48396230023354,73.48396230023354,73.48396230023354,73.48396230023354,73.48396230023354,"['c', 'a', 'm', 'i', 's', 'a']",0,camisa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.15.297.wav,76.51215020008385,,None,76.51215020008385,76.51215020008385,76.51215020008385,76.51215020008385,76.51215020008385,76.51215020008385,"[1.4421211993321776, 1.5756712993606925, 1.8155511990189552, 1.958118898794055, 2.0861340994015336, 2.2847009990364313]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_178.png,puente,type,gold,nontarget,1,NT,1,3,2,2,Stim1_Set1,1,repeat,13,12,13,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,77.0122202001512,78.03320890013129,78.03320890013129,78.03320890013129,78.03320890013129,78.03320890013129,78.03320890013129,78.03320890013129,78.03320890013129,"['p', 'u', 'e', 'n', 't', 'e']",0,puente,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.19.847.wav,81.06136350054294,,None,81.06136350054294,81.06136350054294,81.06136350054294,81.06136350054294,81.06136350054294,81.06136350054294,"[1.4224725998938084, 1.8094178000465035, 2.120376699604094, 2.233996099792421, 2.4257554998621345, 2.5213991003111005]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_178.png,puente,speak,darkblue,switch,2,T,1,3,2,2,Stim1_Set1,0,None,14,13,14,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,81.56144290044904,82.73516959976405,82.73516959976405,82.73516959976405,82.73516959976405,82.73516959976405,82.73516959976405,82.73516959976405,82.73516959976405,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.24.548.wav,85.76337070018053,,None,85.76337070018053,85.76337070018053,85.76337070018053,85.76337070018053,85.76337070018053,85.76337070018053,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_128.png,muñeca,speak,darkblue,nontarget,2,NT,1,3,2,2,Stim4_Set1,1,repeat,15,14,15,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,86.26342049986124,87.32612220011652,87.32612220011652,87.32612220011652,87.32612220011652,87.32612220011652,87.32612220011652,87.32612220011652,87.32612220011652,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.29.141.wav,90.35422820039093,,None,90.35422820039093,90.35422820039093,90.35422820039093,90.35422820039093,90.35422820039093,90.35422820039093,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_128.png,muñeca,type,gold,switch,1,T,1,3,2,2,Stim4_Set1,0,None,16,15,16,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,90.85428049974144,91.972482400015,91.972482400015,91.972482400015,91.972482400015,91.972482400015,91.972482400015,91.972482400015,91.972482400015,"['m', 'u', 'e', 'backspace', 'ñ', 'e']",0,muñe,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.33.785.wav,94.99379430059344,95.49375709984452,None,94.99379430059344,94.99379430059344,94.99379430059344,94.99379430059344,94.99379430059344,94.99379430059344,"[0.985576999373734, 1.1703524999320507, 1.5722966995090246, 2.5109660997986794, 2.7885321993380785, 2.917054600082338]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_319.png,vaca,speak,darkblue,filler,2,F,1,3,2,2,Stim1_Set4,1,switch,17,16,17,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,95.49375709984452,96.59807709977031,96.59807709977031,96.59807709977031,96.59807709977031,96.59807709977031,96.59807709977031,96.59807709977031,96.59807709977031,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.38.411.wav,99.6193002006039,100.11938729975373,None,99.6193002006039,99.6193002006039,99.6193002006039,99.6193002006039,99.6193002006039,99.6193002006039,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_728.png,pulpo,speak,darkblue,filler,2,F,1,3,2,2,Stim8_Set4,0,None,18,17,18,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,100.11938729975373,101.27232880052179,101.27232880052179,101.27232880052179,101.27232880052179,101.27232880052179,101.27232880052179,101.27232880052179,101.27232880052179,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.43.085.wav,104.2935407999903,104.79365130048245,None,104.2935407999903,104.2935407999903,104.2935407999903,104.2935407999903,104.2935407999903,104.2935407999903,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_381.png,fresa,type,gold,nontarget,1,NT,1,3,2,2,Stim2_Set1,1,switch,19,18,19,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,104.79365130048245,105.96742449980229,105.96742449980229,105.96742449980229,105.96742449980229,105.96742449980229,105.96742449980229,105.96742449980229,105.96742449980229,"['f', 'r', 'e', 's', 'a']",0,fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.47.780.wav,108.98859480023384,109.48865700047463,None,108.98859480023384,108.98859480023384,108.98859480023384,108.98859480023384,108.98859480023384,108.98859480023384,"[1.034019399434328, 1.1762466989457607, 1.3352150991559029, 1.5095673995092511, 1.643109398894012]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_381.png,fresa,type,gold,repeat,1,T,1,3,2,2,Stim2_Set1,0,None,20,19,20,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,109.48865700047463,110.57907710038126,110.57907710038126,110.57907710038126,110.57907710038126,110.57907710038126,110.57907710038126,110.57907710038126,110.57907710038126,"['f', 'r', 'e', 's', 'a']",0,fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.52.392.wav,113.60731509979814,,None,113.60731509979814,113.60731509979814,113.60731509979814,113.60731509979814,113.60731509979814,113.60731509979814,"[1.0381699996069074, 1.1887170001864433, 1.3162771994248033, 1.4906864995136857, 1.6650996999815106]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_8.png,pierna,speak,darkblue,filler,2,F,1,3,2,2,Stim3_Set4,0,None,21,20,21,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,114.10730999987572,115.18388430029154,115.18388430029154,115.18388430029154,115.18388430029154,115.18388430029154,115.18388430029154,115.18388430029154,115.18388430029154,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h57.56.998.wav,118.21201749984175,,None,118.21201749984175,118.21201749984175,118.21201749984175,118.21201749984175,118.21201749984175,118.21201749984175,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_48.png,bombero,speak,darkblue,filler,2,F,1,3,2,2,Stim7_Set4,0,None,22,21,22,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,118.71207880042493,119.76782820001245,119.76782820001245,119.76782820001245,119.76782820001245,119.76782820001245,119.76782820001245,119.76782820001245,119.76782820001245,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h58.01.581.wav,122.789068300277,123.28905330039561,None,122.789068300277,122.789068300277,122.789068300277,122.789068300277,122.789068300277,122.789068300277,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_135.png,traje,type,gold,nontarget,1,NT,1,3,2,2,Stim3_Set1,1,switch,23,22,23,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,123.28905330039561,124.31002750061452,124.31002750061452,124.31002750061452,124.31002750061452,124.31002750061452,124.31002750061452,124.31002750061452,124.31002750061452,"['t', 'r', 'a', 'j', 'e']",0,traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h58.06.122.wav,127.33126000035554,127.83131910022348,None,127.33126000035554,127.33126000035554,127.33126000035554,127.33126000035554,127.33126000035554,127.33126000035554,"[1.0454802000895143, 1.185050799511373, 1.330090499483049, 1.6011797999963164, 1.7456586994230747]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_135.png,traje,type,gold,repeat,1,T,1,3,2,2,Stim3_Set1,0,None,24,23,24,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,127.83131910022348,128.93564769998193,128.93564769998193,128.93564769998193,128.93564769998193,128.93564769998193,128.93564769998193,128.93564769998193,128.93564769998193,"['t', 'r', 'a', 'j', 'e']",0,traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h58.10.749.wav,131.95682420022786,132.45688990037888,None,131.95682420022786,131.95682420022786,131.95682420022786,131.95682420022786,131.95682420022786,131.95682420022786,"[0.8310495996847749, 0.960606299340725, 1.103094699792564, 1.3562481999397278, 1.4848563997074962]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_19.png,pavo,type,gold,nontarget,1,NT,1,3,2,2,Stim5_Set1,1,repeat,25,24,25,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,132.45688990037888,133.62374570034444,133.62374570034444,133.62374570034444,133.62374570034444,133.62374570034444,133.62374570034444,133.62374570034444,133.62374570034444,"['p', 'a', 'v', 'o']",0,pavo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h58.15.438.wav,136.65194930043072,137.1519317002967,None,136.65194930043072,136.65194930043072,136.65194930043072,136.65194930043072,136.65194930043072,136.65194930043072,"[1.3949497994035482, 1.6151513997465372, 1.802917799912393, 2.086828399449587]",,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_19.png,pavo,speak,darkblue,switch,2,T,1,3,2,2,Stim5_Set1,0,None,26,25,26,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,137.1519317002967,138.1660636002198,138.1660636002198,138.1660636002198,138.1660636002198,138.1660636002198,138.1660636002198,138.1660636002198,138.1660636002198,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h58.19.980.wav,141.1872626002878,141.68727410025895,None,141.1872626002878,141.1872626002878,141.1872626002878,141.1872626002878,141.1872626002878,141.1872626002878,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
REPSWITCH1/PICTURE_142.png,vaso,speak,darkblue,filler,2,F,2,3,2,2,Stim7_Set1,0,None,27,26,27,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,141.68727410025895,142.82638110034168,142.82638110034168,142.82638110034168,142.82638110034168,142.82638110034168,142.82638110034168,142.82638110034168,142.82638110034168,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/440202_REPSWITCH1_version2_list2_2024-01-19_14h56.06.787_micRespv2l2_recorded\recording_micRespv2l2_2024-01-19_14h58.24.639.wav,145.84754410013556,146.34760079998523,None,145.84754410013556,145.84754410013556,145.84754410013556,145.84754410013556,145.84754410013556,145.84754410013556,,,,,,,440202,001,2024-01-19_14h56.06.787,REPSWITCH1_version2_list2,2022.2.4,143.9924194035269,
