Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L4_p160204_tr100_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr101_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr102_type_baño;[type];0;3000.000;;;;sniffles end of audio;;
recording_V2L4_p160204_tr103_speak_tronco;tronco;1072.000;440.000;;;;;;
recording_V2L4_p160204_tr104_type_espejo;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr105_speak_regalo;regalo;744.000;592.000;;;;inhale before word;;
recording_V2L4_p160204_tr106_speak_vaso;vaso;896.000;449.549;;;;;;
recording_V2L4_p160204_tr107_speak_vaso;vaso;688.000;520.000;;;;;;
recording_V2L4_p160204_tr108_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr109_speak_cazador;cazador;744.000;729.948;;;;inhale before word;;
recording_V2L4_p160204_tr10_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr110_speak_cazador;cazador;648.000;672.117;;;;;;
recording_V2L4_p160204_tr111_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr112_speak_espalda;espalda;896.000;680.000;;;;inhale before word, sniffles end of audio;;
recording_V2L4_p160204_tr113_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr114_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr115_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr116_speak_puente;puente;794.114;525.886;;;;inhale before word, sniffles end of audio;;
recording_V2L4_p160204_tr117_speak_muñeca;muñeca;727.399;560.739;;;;/ts/ sound before word;;
recording_V2L4_p160204_tr118_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr119_speak_vaca;vaca;872.000;464.000;;;;inhale before word;;
recording_V2L4_p160204_tr11_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr120_speak_pulpo;pulpo;823.888;481.342;;;;exhales before word and at the end of the word;;
recording_V2L4_p160204_tr121_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr122_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr123_speak_pierna;pierna;824.000;632.580;;;;inhale before word;;
recording_V2L4_p160204_tr124_speak_bombero;bombero;832.000;664.278;;;;inhale before word;;
recording_V2L4_p160204_tr125_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr126_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr128_speak_pavo;pavo;789.772;356.044;;;;;;
recording_V2L4_p160204_tr129_speak_vaso;vaso;600.000;512.000;;;;;;
recording_V2L4_p160204_tr12_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr130_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr131_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr132_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr133_speak_cazador;cazador;736.000;705.693;;;;inhale before word;;
recording_V2L4_p160204_tr134_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr135_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr136_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr137_speak_cuerda;cuerda;940.502;523.498;;;;inhale before word;;
recording_V2L4_p160204_tr138_speak_espalda;espalda;727.746;728.254;;;;;;
recording_V2L4_p160204_tr139_speak_granja;granja;808.000;544.372;;;;/ts/ sound before word;;
recording_V2L4_p160204_tr13_speak_traje;traje;784.000;424.000;;;;inhale before word;;
recording_V2L4_p160204_tr140_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr141_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr142_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr143_speak_falda;falda;871.029;682.315;;;;;;
recording_V2L4_p160204_tr144_speak_caracol;caracol;760.000;592.000;;;;;;
recording_V2L4_p160204_tr145_speak_caracol;caracol;648.000;524.558;;;;;;
recording_V2L4_p160204_tr146_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p160204_tr147_speak_pintor;pintor;813.343;519.180;;;;inhale before word;;
