image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv2l2.started;keyResp.keys;keyResp.corr;subjResponse;micRespv2l2.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
REPSWITCH1/PICTURE_381.png;fresa;type;gold;nontarget;1;NT;1;3;2;2;Stim2_Set1;1;switch;19;18;19;0;18;18;18;;;;;;;;;;;;;;;;;;;;;;;110.7529011;111.7947076;111.7947076;111.7947076;111.7947076;111.7947076;111.7947076;111.7947076;111.7947076;['f', 'r', 'e', 's', 'a'];0;fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.18.834.wav;114.8159234;115.3160715;None;114.8159234;114.8159234;114.8159234;114.8159234;114.8159234;114.8159234;[0.9955625999718904, 1.1443819999694824, 1.2570442999713123, 2.378551499918103, 2.6125928999390453];;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_381.png;fresa;type;gold;repeat;1;T;1;3;2;2;Stim2_Set1;0;None;20;19;20;0;19;19;19;;;;;;;;;;;;;;;;;;;;;;;115.3160715;116.3648059;116.3648059;116.3648059;116.3648059;116.3648059;116.3648059;116.3648059;116.3648059;['f', 'r', 'e', 's', 'a'];0;fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.23.405.wav;119.3929924;;None;119.3929924;119.3929924;119.3929924;119.3929924;119.3929924;119.3929924;[1.2343397999648005, 1.3740338999778032, 1.4577566999942064, 1.6754341998603195, 1.9004427997861058];;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_8.png;pierna;speak;darkblue;filler;2;F;1;3;2;2;Stim3_Set4;0;None;21;20;21;0;20;20;20;;;;;;;;;;;;;;;;;;;;;;;119.8929743;121.0042283;121.0042283;121.0042283;121.0042283;121.0042283;121.0042283;121.0042283;121.0042283;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.28.044.wav;124.0323759;;None;124.0323759;124.0323759;124.0323759;124.0323759;124.0323759;124.0323759;;;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_48.png;bombero;speak;darkblue;filler;2;F;1;3;2;2;Stim7_Set4;0;None;22;21;22;0;21;21;21;;;;;;;;;;;;;;;;;;;;;;;124.5325542;125.6160163;125.6160163;125.6160163;125.6160163;125.6160163;125.6160163;125.6160163;125.6160163;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.32.656.wav;128.6441069;;None;128.6441069;128.6441069;128.6441069;128.6441069;128.6441069;128.6441069;;;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_135.png;traje;type;gold;nontarget;1;NT;1;3;2;2;Stim3_Set1;1;switch;23;22;23;0;22;22;22;;;;;;;;;;;;;;;;;;;;;;;129.1441715;130.2207487;130.2207487;130.2207487;130.2207487;130.2207487;130.2207487;130.2207487;130.2207487;['t', 'r', 'a', 'j', 'e'];0;traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.37.261.wav;133.241963;133.7420194;None;133.241963;133.241963;133.241963;133.241963;133.241963;133.241963;[1.5671087999362499, 1.7285718999337405, 1.8920016000047326, 2.165289100026712, 2.2669048998504877];;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_135.png;traje;type;gold;repeat;1;T;1;3;2;2;Stim3_Set1;0;None;24;23;24;0;23;23;23;;;;;;;;;;;;;;;;;;;;;;;133.7420194;134.971355;134.971355;134.971355;134.971355;134.971355;134.971355;134.971355;134.971355;['t', 'r', 'a', 'j', 'e'];0;traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.42.012.wav;137.9995187;;None;137.9995187;137.9995187;137.9995187;137.9995187;137.9995187;137.9995187;[0.808413399849087, 0.9392890997696668, 1.0374918999150395, 1.3647429998964071, 1.473366899881512];;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_19.png;pavo;type;gold;nontarget;1;NT;1;3;2;2;Stim5_Set1;1;repeat;25;24;25;0;24;24;24;;;;;;;;;;;;;;;;;;;;;;;138.4996619;139.7011081;139.7011081;139.7011081;139.7011081;139.7011081;139.7011081;139.7011081;139.7011081;['p', 'a', 'v', 'o'];0;pavo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.46.741.wav;142.729364;;None;142.729364;142.729364;142.729364;142.729364;142.729364;142.729364;[1.129147999919951, 1.3294316998217255, 1.531751699745655, 1.8999677998945117];;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_19.png;pavo;speak;darkblue;switch;2;T;1;3;2;2;Stim5_Set1;0;None;26;25;26;0;25;25;25;;;;;;;;;;;;;;;;;;;;;;;143.2293745;144.3198002;144.3198002;144.3198002;144.3198002;144.3198002;144.3198002;144.3198002;144.3198002;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.51.360.wav;147.3409839;147.8410657;None;147.3409839;147.3409839;147.3409839;147.3409839;147.3409839;147.3409839;;;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_142.png;vaso;speak;darkblue;filler;2;F;2;3;2;2;Stim7_Set1;0;None;27;26;27;0;26;26;26;;;;;;;;;;;;;;;;;;;;;;;147.8410657;148.9523534;148.9523534;148.9523534;148.9523534;148.9523534;148.9523534;148.9523534;148.9523534;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h43.55.991.wav;151.9735778;152.4736321;None;151.9735778;151.9735778;151.9735778;151.9735778;151.9735778;151.9735778;;;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
REPSWITCH1/PICTURE_135.png;traje;type;gold;filler;1;F;2;3;2;2;Stim3_Set1;0;None;28;27;28;0;27;27;27;;;;;;;;;;;;;;;;;;;;;;;152.4736321;153.515452;153.515452;153.515452;153.515452;153.515452;153.515452;153.515452;153.515452;['t', 'r', 'a', 'j', 'e'];0;traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/200202_REPSWITCH1_version2_list2_2023-11-30_15h41.36.748_micRespv2l2_recorded\recording_micRespv2l2_2023-11-30_15h44.00.555.wav;156.5366883;157.036735;None;156.5366883;156.5366883;156.5366883;156.5366883;156.5366883;156.5366883;[0.831149899866432, 0.9768767999485135, 1.0605893000029027, 1.3216559998691082, 1.445072100032121];;;;;;200202;1;2023-11-30_15h41.36.748;REPSWITCH1_version2_list2;2022.2.4;143.8824078;
