Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L1p340201_tr100_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr101_speak_iglesia;iglesia;1198.015;728.317;;;;;;
recording_V2L1p340201_tr102_type_goma;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr103_type_columna;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr104_speak_muñeca;muñeca;888.000;648.000;;;;;;
recording_V2L1p340201_tr105_speak_muñeca;muñeca;675.251;708.015;;;;;;
recording_V2L1p340201_tr106_type_pierna;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr107_speak_traje;traje;1063.518;512.482;;;;;;
recording_V2L1p340201_tr108_speak_traje;traje;776.759;535.241;;;;;;
recording_V2L1p340201_tr109_type_tenedor;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr10_type_traje;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr110_speak_pulpo;pulpo;794.523;540.528;;;;;;
recording_V2L1p340201_tr111_speak_cazador;cazador;1208.000;768.000;;;;;;
recording_V2L1p340201_tr112_type_cazador;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr113_type_taza;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr114_type_fresa;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr115_speak_fresa;fresa;822.437;636.960;;;;;;
recording_V2L1p340201_tr116_speak_puente;puente;928.000;528.000;;;;;;
recording_V2L1p340201_tr117_type_puente;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr118_speak_baño;baño;1264.000;608.000;;;;;;
recording_V2L1p340201_tr119_type_espalda;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr11_speak_camisa;camisa;1182.789;669.950;;;;;;
recording_V2L1p340201_tr120_type_espalda;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr121_speak_bombero;bombero;1184.000;568.000;;;;;;
recording_V2L1p340201_tr122_type_pavo;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr123_type_pavo;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr124_speak_vaca;vaca;1304.000;552.000;;;;;;
recording_V2L1p340201_tr125_type_regalo;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr126_type_vaso;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr127_speak_vaso;vaso;1152.000;632.221;;;;;;
recording_V2L1p340201_tr128_type_camisa;camisa;1088.000;664.000;0;;;just spoke, didn't type;1;
recording_V2L1p340201_tr129_type_granja;granja;872.000;608.000;0;;;just spoke, didn't type;1;
recording_V2L1p340201_tr12_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr130_type_granja;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr131_speak_muñeca;muñeca;1350.276;687.714;;;;;;
recording_V2L1p340201_tr132_type_mano;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr133_type_mano;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr134_type_pintor;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr135_speak_pintor;pintor;1000.075;581.131;;;;;;
recording_V2L1p340201_tr136_speak_traje;traje;1241.156;550.678;;;;;;
recording_V2L1p340201_tr137_speak_cerdo;cerdo;1289.372;624.271;;;;;;
recording_V2L1p340201_tr138_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr139_type_caracol;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr13_speak_muñeca;muñeca;904.000;648.000;;;;;;
recording_V2L1p340201_tr140_speak_caracol;caracol;1083.819;732.181;;;;;;
recording_V2L1p340201_tr141_type_cazador;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr142_speak_fresa;fresa;1213.241;674.759;;;;;;
recording_V2L1p340201_tr143_type_pavo;[type];0;3000.000;;;;;;
recording_V2L1p340201_tr144_speak_cuerda;cuerda;1302.060;489.940;;;;;;
recording_V2L1p340201_tr145_speak_cuerda;cuerda;1488.000;464.000;;;;;;
recording_V2L1p340201_tr146_type_puente;[type];0;3000.000;;;;;;
