image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l2.started;keyResp.keys;keyResp.corr;subjResponse;micRespv1l2.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;8.826055800076574;11.323637299938127;11.323637299938127;11.323637299938127;11.323637299938127;space;6.373571099713445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;17.71329930005595;space;3.2729482997674495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_646.png;tronco;speak;gold;filler;2;F;1;3;2;1;Extra4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;21.08187759993598;22.109709300100803;22.109709300100803;22.109709300100803;22.109709300100803;22.109709300100803;22.109709300100803;22.109709300100803;22.109709300100803;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.10.733.wav;25.13789190002717;25.63800229993649;None;;;;;;;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_340.png;espejo;type;darkblue;filler;1;F;1;3;2;1;Extra1;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;25.63800229993649;26.658907199976966;26.658907199976966;26.658907199976966;26.658907199976966;26.658907199976966;26.658907199976966;26.658907199976966;26.658907199976966;['e', 's', 'p', 'e', 'j', 'o'];0;espejo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.15.287.wav;29.68706570006907;;None;29.68706570006907;29.68706570006907;29.68706570006907;29.68706570006907;29.68706570006907;29.68706570006907;[1.0642909999005497, 1.3034292000811547, 1.4668773000594229, 1.628701200010255, 1.7941473999526352, 1.9156998000107706];;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;filler;2;F;1;3;2;1;Stim6_Set4;0;None;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;30.1871166001074;31.263756999978796;31.263756999978796;31.263756999978796;31.263756999978796;31.263756999978796;31.263756999978796;31.263756999978796;31.263756999978796;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.19.892.wav;34.29185830010101;;None;34.29185830010101;34.29185830010101;34.29185830010101;34.29185830010101;34.29185830010101;34.29185830010101;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;nontarget;2;NT;1;3;2;1;Stim7_Set1;1;repeat;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;34.79199109994806;35.88235060009174;35.88235060009174;35.88235060009174;35.88235060009174;35.88235060009174;35.88235060009174;35.88235060009174;35.88235060009174;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.24.510.wav;38.91052610008046;;None;38.91052610008046;38.91052610008046;38.91052610008046;38.91052610008046;38.91052610008046;38.91052610008046;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;repeat;2;T;1;3;2;1;Stim7_Set1;0;None;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;39.410584500059485;40.591335700126365;40.591335700126365;40.591335700126365;40.591335700126365;40.591335700126365;40.591335700126365;40.591335700126365;40.591335700126365;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.29.219.wav;43.619484200142324;;None;43.619484200142324;43.619484200142324;43.619484200142324;43.619484200142324;43.619484200142324;43.619484200142324;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_498.png;taza;type;darkblue;filler;1;F;1;3;2;1;Stim4_Set4;0;None;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;44.11961210006848;45.237782899988815;45.237782899988815;45.237782899988815;45.237782899988815;45.237782899988815;45.237782899988815;45.237782899988815;45.237782899988815;['t', 'a', 'z', 'a'];0;taza;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.33.865.wav;48.26589290006086;;None;48.26589290006086;48.26589290006086;48.26589290006086;48.26589290006086;48.26589290006086;48.26589290006086;[1.1446737998630852, 1.2802033997140825, 1.4855318998452276, 1.675891999853775];;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;nontarget;2;NT;1;3;2;1;Stim6_Set1;1;switch;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;48.76595010003075;49.83555560000241;49.83555560000241;49.83555560000241;49.83555560000241;49.83555560000241;49.83555560000241;49.83555560000241;49.83555560000241;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.38.462.wav;52.86373360012658;;None;52.86373360012658;52.86373360012658;52.86373360012658;52.86373360012658;52.86373360012658;52.86373360012658;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;repeat;2;T;1;3;2;1;Stim6_Set1;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;53.36378569994122;54.468107799999416;54.468107799999416;54.468107799999416;54.468107799999416;54.468107799999416;54.468107799999416;54.468107799999416;54.468107799999416;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/110102_REPSWITCH1_version1_list2_2023-11-27_12h18.52.572_micRespv1l2_recorded\recording_micRespv1l2_2023-11-27_12h19.43.096.wav;57.496285000117496;;None;57.496285000117496;57.496285000117496;57.496285000117496;57.496285000117496;57.496285000117496;57.496285000117496;;;;;;;110102;001;2023-11-27_12h18.52.572;REPSWITCH1_version1_list2;2022.2.4;143.92817420724344;
