Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L3_p300203_tr100_type_camisa;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr101_speak_espejo;espejo;952.139;527.861;;;;;;
recording_V2L3_p300203_tr102_type_miel;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr103_type_pierna;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr104_speak_taza;taza;849.854;342.653;;;;;;
recording_V2L3_p300203_tr105_speak_pavo;pavo;762.043;288.954;;;;;;
recording_V2L3_p300203_tr106_speak_pavo;pavo;808.000;264.000;;;;;;
recording_V2L3_p300203_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr108_speak_espalda;espalda;1222.553;501.194;;;;tongue;;
recording_V2L3_p300203_tr109_speak_espalda;espalda;1016.000;464.822;;;;;;
recording_V2L3_p300203_tr10_type_cazador;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr110_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr111_speak_vaso;vaso;688.000;363.227;;;;;;
recording_V2L3_p300203_tr112_type_vaso;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr113_type_regalo;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr114_type_traje;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr115_speak_traje;traje;882.457;470.509;;;;;;
recording_V2L3_p300203_tr116_speak_fresa;fresa;994.970;393.795;;;;tongue, inhale before word;;
recording_V2L3_p300203_tr117_type_fresa;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr118_type_bombero;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr119_speak_camisa;camisa;934.239;450.052;;;;tongue, inhale before word;;
recording_V2L3_p300203_tr11_type_taza;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr120_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr121_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr122_speak_baño;baño;928.485;401.467;;;;inhale before word;;
recording_V2L3_p300203_tr123_type_puente;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr124_type_puente;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr125_type_cazador;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr126_speak_cazador;cazador;848.000;545.880;;;;tongue;;
recording_V2L3_p300203_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr128_type_falda;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr129_type_falda;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr12_type_fresa;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr130_speak_puente;puente;904.000;397.824;;;;tongue;;
recording_V2L3_p300203_tr131_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr132_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr133_type_espalda;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr134_speak_tenedor;tenedor;936.000;544.822;;;;;;
recording_V2L3_p300203_tr135_type_vaso;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr136_type_manzana;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr137_speak_manzana;manzana;1128.000;531.819;;;;;;
recording_V2L3_p300203_tr138_speak_traje;traje;1248.000;383.691;;;;;;
recording_V2L3_p300203_tr139_speak_caracol;caracol;832.000;546.537;;;;inhale before word;;
recording_V2L3_p300203_tr13_speak_fresa;fresa;680.446;450.052;;;;;;
recording_V2L3_p300203_tr140_type_caracol;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr141_type_fresa;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr142_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L3_p300203_tr143_speak_cerdo;cerdo;844.101;450.052;;;;inhale before word;;
recording_V2L3_p300203_tr144_speak_mano;mano;864.000;425.038;;;;inhale before word;;
