Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L4_p400204_tr100_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr101_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr102_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr103_speak_tronco;tronco;696.000;416.227;;;;;;
recording_V2L4_p400204_tr104_type_espejo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr105_speak_regalo;regalo;670.526;433.474;;;;;;
recording_V2L4_p400204_tr106_speak_vaso;vaso;660.254;367.228;;;;;;
recording_V2L4_p400204_tr107_speak_vaso;vaso;734.727;377.501;;;;;;
recording_V2L4_p400204_tr108_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr109_speak_cazador;cazador;800.000;576.734;;;;;;
recording_V2L4_p400204_tr10_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr110_speak_cazador;cazador;667.958;598.351;;;;;;
recording_V2L4_p400204_tr111_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr112_speak_espalda;espalda;660.254;590.647;;;;;;
recording_V2L4_p400204_tr113_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr114_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr115_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr116_speak_puente;puente;739.863;390.341;;;;;;
recording_V2L4_p400204_tr117_speak_muñeca;muñeca;840.000;500.782;;;;;;
recording_V2L4_p400204_tr118_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr119_speak_vaca;vaca;800.000;371.292;;;;;;
recording_V2L4_p400204_tr11_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr120_speak_pulpo;pulpo;806.632;405.749;;;;;;
recording_V2L4_p400204_tr121_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr122_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr123_speak_pierna;pierna;888.000;403.989;;;;;;
recording_V2L4_p400204_tr124_speak_bombero;bombero;1088.000;445.384;;;;;;
recording_V2L4_p400204_tr125_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr126_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr128_speak_pavo;pavo;878.536;277.347;;;;;;
recording_V2L4_p400204_tr129_speak_vaso;vaso;847.720;385.205;;;;;;
recording_V2L4_p400204_tr12_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr130_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr131_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr132_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr133_speak_cazador;cazador;760.407;552.127;;;;;;
recording_V2L4_p400204_tr134_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr135_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr136_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr137_speak_cuerda;cuerda;688.000;393.411;;;;;;
recording_V2L4_p400204_tr138_speak_espalda;espalda;881.104;544.423;;;;;;
recording_V2L4_p400204_tr139_speak_granja;granja;857.992;462.246;;;;;;
recording_V2L4_p400204_tr13_speak_traje;traje;765.543;382.637;;;;;;
recording_V2L4_p400204_tr140_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr141_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr142_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr143_speak_falda;falda;734.727;449.406;;;;;;
recording_V2L4_p400204_tr144_speak_caracol;caracol;802.779;517.221;;;;;;
recording_V2L4_p400204_tr145_speak_caracol;caracol;720.000;592.534;;;;;;
recording_V2L4_p400204_tr146_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr147_speak_pintor;pintor;928.000;451.303;;;;;;
recording_V2L4_p400204_tr148_speak_pintor;pintor;616.597;457.110;;;;;;
recording_V2L4_p400204_tr149_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr14_speak_fresa;fresa;960.713;405.749;;;;;;
recording_V2L4_p400204_tr150_speak_pavo;pavo;747.567;297.892;;;;;;
recording_V2L4_p400204_tr151_speak_mano;mano;742.431;346.684;;;;;;
recording_V2L4_p400204_tr152_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr153_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr154_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr155_speak_aguja;aguja;720.000;504.000;;;;;;
recording_V2L4_p400204_tr156_speak_manzana;manzana;696.000;584.000;;;;;;
recording_V2L4_p400204_tr157_speak_conejo;conejo;706.478;503.334;;;;;;
recording_V2L4_p400204_tr158_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr159_type_miel;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr15_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr160_speak_miel;miel;536.000;319.424;;;;;;
recording_V2L4_p400204_tr161_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr162_speak_goma;goma;1019.778;349.252;;;;;;
recording_V2L4_p400204_tr163_speak_goma;goma;1048.026;387.773;;;;;;
recording_V2L4_p400204_tr164_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr165_speak_iglesia;iglesia;872.000;592.000;;;;;;
recording_V2L4_p400204_tr166_speak_iglesia;iglesia;947.873;636.872;;;;;;
recording_V2L4_p400204_tr167_speak_oreja;oreja;880.000;507.007;;;;;;
recording_V2L4_p400204_tr168_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr169_speak_cuerda;cuerda;840.016;416.021;;;;;;
recording_V2L4_p400204_tr16_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr170_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr171_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr172_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr173_speak_mano;mano;800.000;328.000;;;;;;
recording_V2L4_p400204_tr174_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr175_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr176_speak_pintor;pintor;775.815;493.062;;;;;;
recording_V2L4_p400204_tr177_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr178_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr179_speak_aguja;aguja;978.690;541.310;;;;;;
recording_V2L4_p400204_tr17_speak_camisa;camisa;1137.908;518.742;;;;;;
recording_V2L4_p400204_tr180_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr181_speak_regalo;regalo;720.000;487.244;;;;;;
recording_V2L4_p400204_tr182_speak_baño;baño;1083.979;392.909;;;;;;
recording_V2L4_p400204_tr183_speak_baño;baño;768.111;403.181;;;;;;
recording_V2L4_p400204_tr184_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr185_speak_miel;miel;808.000;335.044;;;;;;
recording_V2L4_p400204_tr186_speak_camisa;camisa;911.921;549.559;;;;;;
recording_V2L4_p400204_tr187_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr188_type_vaca;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr189_speak_vaca;vaca;788.655;444.269;;;;;;
recording_V2L4_p400204_tr18_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr190_type_goma;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr191_speak_pulpo;pulpo;706.478;454.542;;;;;;
recording_V2L4_p400204_tr192_speak_pulpo;pulpo;783.519;446.837;;;;;;
recording_V2L4_p400204_tr193_type_iglesia;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr194_speak_guante;guante;855.424;421.157;;;;;;
recording_V2L4_p400204_tr195_speak_pierna;pierna;1012.074;416.021;;;;;;
recording_V2L4_p400204_tr196_type_pierna;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr197_speak_tenedor;tenedor;896.000;493.575;;;;;;
recording_V2L4_p400204_tr198_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr199_speak_columna;columna;688.000;560.333;;;;;;
recording_V2L4_p400204_tr19_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr1_type_pierna;[type];0;2980.000;;;;;;
recording_V2L4_p400204_tr200_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr201_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr202_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr203_speak_cadena;cadena;732.159;451.974;;;;;;
recording_V2L4_p400204_tr204_type_escoba;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr205_type_columna;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr206_speak_muñeca;muñeca;680.000;501.564;;;;;;
recording_V2L4_p400204_tr207_speak_muñeca;muñeca;952.000;512.048;;;;;;
recording_V2L4_p400204_tr208_type_pierna;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr209_speak_traje;traje;624.000;370.098;;;;;;
recording_V2L4_p400204_tr20_speak_baño;baño;804.063;392.909;;;;;;
recording_V2L4_p400204_tr210_speak_traje;traje;760.000;436.972;;;;;;
recording_V2L4_p400204_tr211_type_tenedor;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr212_speak_pulpo;pulpo;757.839;392.909;;;;;;
recording_V2L4_p400204_tr213_speak_cazador;cazador;693.374;541.084;;;;;;
recording_V2L4_p400204_tr214_type_cazador;[type];0;3040.000;;;;;;
recording_V2L4_p400204_tr215_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr216_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr217_speak_fresa;fresa;624.301;457.110;;;;;;
recording_V2L4_p400204_tr218_speak_puente;puente;729.591;364.660;;;;;;
recording_V2L4_p400204_tr219_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr21_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr220_speak_baño;baño;714.182;354.388;;;;;;
recording_V2L4_p400204_tr221_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr222_type_espalda;[type];0;3010.000;;;;;;
recording_V2L4_p400204_tr223_speak_bombero;bombero;704.000;443.875;;;;;;
recording_V2L4_p400204_tr224_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr225_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr226_speak_vaca;vaca;824.000;339.588;;;;;;
recording_V2L4_p400204_tr227_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr228_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr229_speak_vaso;vaso;685.934;356.956;;;;;;
recording_V2L4_p400204_tr22_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr230_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr231_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr232_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr233_speak_muñeca;muñeca;840.000;472.000;;;;;;
recording_V2L4_p400204_tr234_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr235_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr236_type_pintor;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr237_speak_pintor;pintor;755.271;493.062;;;;;;
recording_V2L4_p400204_tr238_speak_traje;traje;728.000;453.564;;;;;;
recording_V2L4_p400204_tr239_speak_cerdo;cerdo;755.271;436.729;;;;;;
recording_V2L4_p400204_tr23_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr240_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr241_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr242_speak_caracol;caracol;648.000;520.724;;;;;;
recording_V2L4_p400204_tr243_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr244_speak_fresa;fresa;703.910;398.045;;;;;;
recording_V2L4_p400204_tr245_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr246_speak_cuerda;cuerda;724.455;367.228;;;;;;
recording_V2L4_p400204_tr247_speak_cuerda;cuerda;955.577;395.477;;;;;;
recording_V2L4_p400204_tr248_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr249_speak_falda;falda;703.910;459.678;;;;;;
recording_V2L4_p400204_tr24_speak_cazador;cazador;922.193;588.079;;;;;;
recording_V2L4_p400204_tr250_speak_falda;falda;855.424;433.997;;;;;;
recording_V2L4_p400204_tr251_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr252_speak_vaso;vaso;736.000;373.659;;;;;;
recording_V2L4_p400204_tr253_speak_manzana;manzana;832.000;585.823;;;;;;
recording_V2L4_p400204_tr254_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p400204_tr255_speak_escoba;escoba;640.000;531.292;;;;;;
recording_V2L4_p400204_tr256_type_manzana;[type];0;3000.000;;;;;;
