Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L3_p290103_tr100_type_camisa;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr101_speak_espejo;espejo;634.418;509.582;;;;;;
recording_V1L3_p290103_tr102_type_miel;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr103_type_pierna;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr104_speak_taza;taza;636.975;323.025;;;;;;
recording_V1L3_p290103_tr105_speak_pavo;pavo;644.646;255.711;;;;;;
recording_V1L3_p290103_tr106_speak_pavo;pavo;509.119;242.881;;;;;;
recording_V1L3_p290103_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr108_speak_espalda;espalda;744.373;495.627;;;;;;
recording_V1L3_p290103_tr109_speak_espalda;espalda;606.289;497.711;;;;;;
recording_V1L3_p290103_tr10_type_cazador;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr110_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr111_speak_vaso;vaso;680.000;352.000;;;;;;
recording_V1L3_p290103_tr112_type_vaso;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr113_type_regalo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr114_type_traje;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr115_speak_traje;traje;944.000;376.000;;;;;;
recording_V1L3_p290103_tr116_speak_fresa;fresa;578.161;405.839;;;;;;
recording_V1L3_p290103_tr117_type_fresa;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr118_type_bombero;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr119_speak_camisa;camisa;728.000;392.000;;;;;;
recording_V1L3_p290103_tr11_type_taza;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr120_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr121_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr122_speak_baño;baño;844.101;371.899;;;;;;
recording_V1L3_p290103_tr123_type_puente;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr124_type_puente;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr125_type_cazador;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr126_speak_cazador;cazador;584.000;444.213;;;;;;
recording_V1L3_p290103_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr128_type_falda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr129_type_falda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr12_type_fresa; [type];0;3000.000;;;;;;
recording_V1L3_p290103_tr130_speak_puente;puente;598.618;309.411;;;;;;
recording_V1L3_p290103_tr131_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr132_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr133_type_espalda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr134_speak_tenedor;tenedor;511.676;424.481;;;;;;
recording_V1L3_p290103_tr135_type_vaso;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr136_type_manzana;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr137_speak_manzana;manzana;536.000;472.000;;;;;;
recording_V1L3_p290103_tr138_speak_traje;traje;656.000;384.000;;;;;;
recording_V1L3_p290103_tr139_speak_caracol;caracol;552.590;457.723;;;;;;
recording_V1L3_p290103_tr13_speak_fresa;fresa;450.306;405.694;;;;tongue;;
recording_V1L3_p290103_tr140_type_caracol;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr141_type_fresa;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr142_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr143_speak_cerdo;cerdo;450.306;445.694;;;;;;
recording_V1L3_p290103_tr144_speak_mano;mano;486.105;353.895;;;;;;
recording_V1L3_p290103_tr145_speak_mano;mano;552.000;279.315;;;;;;
recording_V1L3_p290103_tr146_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr147_speak_granja;granja;636.975;403.025;;;;tongue;;
recording_V1L3_p290103_tr148_speak_granja;granja;584.000;398.185;;;;tongue;;
recording_V1L3_p290103_tr149_type_tronco;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr14_speak_puente;puente;836.429;340.096;;;;;;
recording_V1L3_p290103_tr150_speak_cazador;cazador;721.359;465.394;;;;;;
recording_V1L3_p290103_tr151_speak_pintor;pintor;1000.000;352.000;;;;;;
recording_V1L3_p290103_tr152_type_pintor;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr153_speak_columna;columna;744.373;393.795;;;;;;
recording_V1L3_p290103_tr154_type_oreja;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr155_speak_oreja;oreja;640.000;440.000;;;;tongue;;
recording_V1L3_p290103_tr156_speak_falda;falda;567.933;416.809;;;;;;
recording_V1L3_p290103_tr157_speak_guante;guante;600.000;320.000;;;;tongue;;
recording_V1L3_p290103_tr158_type_guante;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr159_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr15_type_puente;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr160_type_conejo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr161_speak_conejo;conejo;616.000;458.241;;;;;;
recording_V1L3_p290103_tr162_type_manzana;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr163_speak_cartero;cartero;642.089;413.911;;;;tongue;;
recording_V1L3_p290103_tr164_speak_cartero;cartero;498.891;421.923;;;;;;
recording_V1L3_p290103_tr165_speak_caracol;caracol;580.718;427.282;;;;;;
recording_V1L3_p290103_tr166_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr167_speak_miel;miel;592.000;280.000;;;;;;
recording_V1L3_p290103_tr168_speak_miel;miel;422.177;416.809;;;;;;
recording_V1L3_p290103_tr169_speak_iglesia;cast (eh) iglesia;960.000;720.000;1;0;1;started saying castillo, corrected it to iglesia;1;
recording_V1L3_p290103_tr16_speak_baño;baño;636.975;339.025;;;;;;
recording_V1L3_p290103_tr170_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr171_speak_granja;granja;636.975;411.025;;;;;;
recording_V1L3_p290103_tr172_type_mano;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr173_type_goma; [type];0;3000.000;;;;;;
recording_V1L3_p290103_tr174_type_goma;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr175_speak_pintor;pintor;1008.000;378.209;;;;;;
recording_V1L3_p290103_tr176_type_aguja;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr177_type_aguja;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr178_type_guante;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr179_speak_espejo;espejo;527.019;496.981;;;;;;
recording_V1L3_p290103_tr17_type_espalda;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr180_speak_goma;goma;968.000;349.167;;;;;;
recording_V1L3_p290103_tr181_type_regalo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr182_type_regalo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr183_type_pierna;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr184_speak_pierna;pierna;600.000;376.000;;;;;;
recording_V1L3_p290103_tr185_type_conejo;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr186_speak_camisa;camisa;662.546;393.454;;;;;;
recording_V1L3_p290103_tr187_speak_camisa;camisa;532.133;378.453;;;;;;
recording_V1L3_p290103_tr188_speak_vaca;vaca;576.000;296.000;;;;;;
recording_V1L3_p290103_tr189_type_vaca;[type];0;3000.000;;;;;;
recording_V1L3_p290103_tr18_type_espalda;[type];0;3000.000;;;;;;
