Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L1p420201_tr100_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr101_speak_iglesia;iglesia;1240.000;653.108;;;;;;
recording_V2L1p420201_tr102_type_goma;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr103_type_columna;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr104_speak_muñeca;muñeca;1072.000;548.186;;;;inhale before word;;
recording_V2L1p420201_tr105_speak_muñeca;muñeca;928.000;552.000;;;;;;
recording_V2L1p420201_tr106_type_pierna;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr107_speak_traje;traje;1174.496;390.605;;;;;;
recording_V2L1p420201_tr108_speak_traje;traje;648.000;466.403;;;;;;
recording_V2L1p420201_tr109_type_tenedor;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr10_type_traje;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr110_speak_pulpo;pulpo;1064.000;383.419;;;;;;
recording_V2L1p420201_tr111_speak_cazador;cazador;1104.000;648.891;;;;;;
recording_V2L1p420201_tr112_type_cazador;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr113_type_taza;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr114_type_fresa;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr115_speak_fresa;fresa;838.977;523.310;;;;inhale before word;;
recording_V2L1p420201_tr116_speak_puente;puente;921.605;495.767;;;;;;
recording_V2L1p420201_tr117_type_puente;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr118_speak_baño;baño;989.209;495.767;;;;;;
recording_V2L1p420201_tr119_type_espalda;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr11_speak_camisa;camisa;1146.954;565.876;;;;;;
recording_V2L1p420201_tr120_type_espalda;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr121_speak_bombero;bombero;1227.078;533.325;;;;inhale before word;;
recording_V2L1p420201_tr122_type_pavo;[type];0;3000.000;;;;seemed like she would speak but didn't;?;
recording_V2L1p420201_tr123_type_pavo;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr124_speak_vaca;vaca;1377.310;468.225;;;;inhale before word;;
recording_V2L1p420201_tr125_type_regalo;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr126_type_vaso;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr127_speak_vaso;vaso;1496.000;409.628;;;;;;
recording_V2L1p420201_tr128_type_camisa;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr129_type_granja;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr12_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr130_type_granja;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr131_speak_muñeca;muñeca;1000.000;545.070;;;;inhale before word;;
recording_V2L1p420201_tr132_type_mano;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr133_type_mano;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr134_type_pintor;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr135_speak_pintor;pintor;1112.000;545.744;;;;;;
recording_V2L1p420201_tr136_speak_traje;traje;1392.000;458.543;;;;;;
recording_V2L1p420201_tr137_speak_cerdo;cerdo;841.481;583.403;;;;;;
recording_V2L1p420201_tr138_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr139_type_caracol;[type];0;3000.000;;;;;;
recording_V2L1p420201_tr13_speak_muñeca;muñeca;944.000;601.070;;;;;;
