Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L2_p270102_tr100_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr101_speak_cadena;cadena;824.000;568.000;;;;;;
recording_V1L2_p270102_tr102_type_escoba;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr103_type_espejo;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr104_speak_cadena;cadena;582.077;593.923;;;;;;
recording_V1L2_p270102_tr105_speak_puente;puente;693.262;546.738;;;;;;
recording_V1L2_p270102_tr106_speak_puente;puente;552.000;584.000;;;;;;
recording_V1L2_p270102_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr108_speak_fresa;fresa;613.106;570.894;;;;;;
recording_V1L2_p270102_tr109_speak_fresa;fresa;553.635;566.365;;;;tongue;;
recording_V1L2_p270102_tr10_speak_espalda;espalda;640.000;697.101;;;;;;
recording_V1L2_p270102_tr110_type_baño;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr111_speak_traje;traje;765.662;470.597;;;;;;
recording_V1L2_p270102_tr112_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr113_speak_camisa;camisa;944.000;568.000;;;;;;
recording_V1L2_p270102_tr114_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr115_speak_muñeca;muñeca;640.000;611.773;;;;;;
recording_V1L2_p270102_tr116_speak_pierna;pierna;618.277;525.723;;;;;;
recording_V1L2_p270102_tr117_speak_pavo;pavo;728.000;440.000;;;;;;
recording_V1L2_p270102_tr118_type_pavo;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr119_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr11_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr120_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr121_speak_taza;taza;602.763;457.668;;;;;;
recording_V1L2_p270102_tr122_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr123_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr124_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr125_speak_regalo;regalo;704.000;536.000;;;;;;
recording_V1L2_p270102_tr126_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr127_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr128_speak_espalda;espalda;576.000;664.000;;;;;;
recording_V1L2_p270102_tr129_speak_puente;puente;664.000;528.000;;;;;;
recording_V1L2_p270102_tr12_type_camisa;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr130_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr131_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr132_speak_fresa;fresa;698.434;509.566;;;;;;
recording_V1L2_p270102_tr133_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr134_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr135_speak_muñeca;muñeca;552.000;592.000;;;;;;
recording_V1L2_p270102_tr136_type_mano;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr137_speak_mano;mano;624.000;416.000;;;;;;
recording_V1L2_p270102_tr138_speak_cuerda;cuerda;721.705;462.295;;;;tongue;;
recording_V1L2_p270102_tr139_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr13_type_puente;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr140_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr141_type_granja;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr142_speak_granja;granja;648.000;616.000;;;;tongue;;
recording_V1L2_p270102_tr143_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr144_speak_pavo;pavo;675.162;434.397;;;;;;
recording_V1L2_p270102_tr145_speak_manzana;manzana;568.000;776.000;;;;;;
recording_V1L2_p270102_tr146_speak_manzana;manzana;576.000;760.000;;;;;;
recording_V1L2_p270102_tr147_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr148_speak_cerdo;cerdo;659.648;527.482;;;;;;
recording_V1L2_p270102_tr149_speak_cerdo;cerdo;530.363;579.196;;;;;;
recording_V1L2_p270102_tr14_speak_puente;puente;768.000;528.000;;;;;;
recording_V1L2_p270102_tr150_type_escoba;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr151_speak_espalda;espalda;864.000;664.000;;;;;;
recording_V1L2_p270102_tr152_speak_falda;falda;688.091;607.909;;;;;;
recording_V1L2_p270102_tr153_type_falda;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr154_type_guante;[type];0;3000.000;;;;;;
recording_V1L2_p270102_tr155_speak_guante;guante;624.000;588.988;;;;;;
recording_V1L2_p270102_tr156_speak_tronco;tronco;672.000;544.000;;;;;;
recording_V1L2_p270102_tr157_speak_miel;miel;616.000;536.000;;;;;;
recording_V1L2_p270102_tr158_type_miel;[type];0;3000.000;;;;;;
